Case ID,Case Number,Case Year,Judge,Date Filed,Date Reopened,Reopen Code,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg
41549,3:18-cv-00232-bbc                       ,18,bbc ,2018-04-02,,1 ,2018-05-02,550,28:1331b  ,,,y,2018-04-02
41550,3:18-cv-00231-jdp                       ,18,jdp ,2018-04-02,,1 ,2019-02-21,440,42:1983cv ,,,y,2018-04-02
41553,3:18-cv-00234-jdp                       ,18,jdp ,2018-04-02,,1 ,2018-04-23,530,28:1331b  ,,,y,2018-04-02
41551,3:18-cv-00233-bbc                       ,18,bbc ,2018-04-03,,1 ,2018-07-18,864,42:0405id ,,,n,2018-04-03
41559,3:18-cv-00235-wmc                       ,18,wmc ,2018-04-04,,1 ,2019-09-25,791,29:1001   ,,,y,2018-04-04
41570,3:18-cv-00236-jdp                       ,18,jdp ,2018-04-05,,1 ,2019-05-22,830,35:0271   ,,,n,2018-04-05
41573,3:18-cv-00238-wmc                       ,18,wmc ,2018-04-06,,1 ,2020-05-04,550,42:1983pr ,,,n,2018-04-06
41574,3:18-cv-00237-wmc                       ,18,wmc ,2018-04-06,,1 ,2023-01-24,550,42:1983pr ,,,n,2018-04-06
41575,3:18-cv-00240-wmc                       ,18,wmc ,2018-04-06,,1 ,2019-05-29,550,42:1983pr ,,,y,2018-04-06
41577,3:18-cv-00241-slc                       ,18,slc ,2018-04-06,,1 ,2018-05-17,480,15:1692   ,,,n,2018-04-06
41581,3:18-cv-00239-bbc                       ,18,bbc ,2018-04-06,,1 ,2018-07-09,530,28:1331b  ,,,y,2018-04-06
41582,3:18-cv-00243-jdp                       ,18,jdp ,2018-04-09,,1 ,2018-11-27,791,29:1132   ,,,n,2018-04-09
41583,3:18-cv-00244-jdp                       ,18,jdp ,2018-04-09,,1 ,2018-11-06,864,42:0405id ,,,n,2018-04-09
41584,3:18-cv-00245-bbc                       ,18,bbc ,2018-04-09,,1 ,2019-06-18,442,42:2000e  ,,,n,2018-04-09
41585,3:18-cv-00246-wmc                       ,18,wmc ,2018-04-09,,1 ,2018-10-12,555,42:1983pr ,,,y,2018-04-09
41586,3:18-cv-00242-jdp                       ,18,jdp ,2018-04-09,,1 ,2018-04-16,530,28:2254   ,,,y,2018-04-09
41589,3:18-cv-00247-jdp                       ,18,jdp ,2018-04-10,,1 ,2019-09-26,442,42:12101  ,,,n,2018-04-10
41593,3:18-cv-00248-wmc                       ,18,wmc ,2018-04-10,,1 ,2020-05-29,530,28:2254   ,,,n,2018-04-10
41596,3:18-cv-00249-wmc                       ,18,wmc ,2018-04-11,2020-09-08,3 ,2021-04-20,555,42:1983pr ,,,y,2020-09-08
41596,3:18-cv-00249-wmc                       ,18,wmc ,2018-04-11,2020-09-08,3 ,2021-04-20,555,42:1983pr ,,,y,2020-09-08
41597,3:18-cv-00251-slc                       ,18,slc ,2018-04-11,,1 ,2018-04-13,710,29:0201fl ,,,n,2018-04-11
41598,3:18-cv-00250-wmc                       ,18,wmc ,2018-04-11,,1 ,2020-12-02,550,42:1983pr ,,,y,2018-04-11
41599,3:18-cv-00252-slc                       ,18,slc ,2018-04-11,,1 ,2018-06-05,480,15:1692   ,,,n,2018-04-11
41600,3:18-cv-00253-wmc                       ,18,wmc ,2018-04-12,,1 ,2020-02-04,555,42:1983pr ,,,y,2018-04-12
41601,3:18-cv-00254-jdp                       ,18,jdp ,2018-04-12,,5 ,2019-09-19,110,28:1332bc ,1,5,n,2018-04-12
41602,3:18-cv-00255-bbc                       ,18,bbc ,2018-04-12,,1 ,2018-04-18,555,42:1983pr ,,,y,2018-04-12
41603,3:18-cv-00256-jdp                       ,18,jdp ,2018-04-12,,1 ,2019-05-23,510,28:2255   ,,,y,2018-04-12
41604,3:18-cv-00257-wmc                       ,18,wmc ,2018-04-13,,1 ,2019-07-18,864,42:0405id ,,,n,2018-04-13
41605,3:18-cv-00258-wmc                       ,18,wmc ,2018-04-13,,1 ,2019-08-06,864,42:0405id ,,,n,2018-04-13
41606,3:18-cv-00260-slc                       ,18,slc ,2018-04-13,,2 ,2019-06-04,890,15:1601   ,,,n,2018-04-13
41607,3:18-cv-00259-wmc                       ,18,wmc ,2018-04-13,,1 ,2019-10-09,555,42:1983pr ,,,y,2018-04-13
41608,3:18-cv-00261-jdp                       ,18,jdp ,2018-04-13,,1 ,2019-08-12,385,28:1332pd ,5,5,n,2018-04-13
41611,3:18-cv-00262-wmc                       ,18,wmc ,2018-04-16,,1 ,2019-06-24,864,42:0405id ,,,n,2018-04-16
41612,3:18-cv-00263-jdp                       ,18,jdp ,2018-04-16,,1 ,2018-08-13,890,42:1396   ,,,n,2018-04-16
41613,3:18-cv-00264-wmc                       ,18,wmc ,2018-04-16,,1 ,2019-03-06,791,29:1132   ,,,n,2018-04-16
41614,3:18-cv-00265-slc                       ,18,slc ,2018-04-16,,1 ,2019-01-02,751,29:2601   ,,,n,2018-04-16
41620,3:18-cv-00267-wmc                       ,18,wmc ,2018-04-16,,1 ,2019-09-26,550,42:1983pr ,,,y,2018-04-16
41621,3:18-cv-00268-bbc                       ,18,bbc ,2018-04-16,,1 ,2018-05-31,550,42:1983pr ,,,y,2018-04-16
41615,3:18-cv-00266-wmc                       ,18,wmc ,2018-04-17,,1 ,2020-06-16,863,42:0427   ,,,n,2018-04-17
41624,3:18-cv-00269-jdp                       ,18,jdp ,2018-04-17,,1 ,2018-07-12,791,29:1132   ,,,n,2018-04-17
41625,3:18-cv-00270-bbc                       ,18,bbc ,2018-04-17,,1 ,2019-03-06,864,42:0405id ,,,n,2018-04-17
41626,3:18-cv-00271-wmc                       ,18,wmc ,2018-04-17,,1 ,2018-08-03,791,29:1132   ,,,n,2018-04-17
41627,3:18-cv-00272-slc                       ,18,slc ,2018-04-17,,1 ,2019-05-20,446,42:12101  ,,,n,2018-04-17
41629,3:18-cv-00273-jdp                       ,18,jdp ,2018-04-18,,1 ,2018-12-06,864,42:0405id ,,,n,2018-04-18
41630,3:18-cv-00274-jdp                       ,18,jdp ,2018-04-18,,1 ,2018-11-29,864,42:0405id ,,,n,2018-04-18
41631,3:18-cv-00276-jdp                       ,18,jdp ,2018-04-18,,5 ,2018-04-27,440,42:1983cv ,,,y,2018-04-18
41635,3:18-cv-00275-bbc                       ,18,bbc ,2018-04-18,,1 ,2018-05-16,530,28:2254   ,,,y,2018-04-18
41636,3:18-cv-00278-bbc                       ,18,bbc ,2018-04-18,,1 ,2018-10-23,510,28:2255   ,,,y,2018-04-18
41641,3:18-cv-00279-jdp                       ,18,jdp ,2018-04-18,,1 ,2019-08-02,830,35:0271   ,,,n,2018-04-18
41642,3:18-cv-00280-jdp                       ,18,jdp ,2018-04-18,,1 ,2019-08-02,830,35:0271   ,,,n,2018-04-18
41643,3:18-cv-00277-slc                       ,18,slc ,2018-04-18,,1 ,2020-09-08,550,42:1983pr ,,,y,2018-04-18
41648,3:18-cv-00282-wmc                       ,18,wmc ,2018-04-19,,1 ,2018-09-19,550,42:1983pr ,,,y,2018-04-19
41649,3:18-cv-00283-wmc                       ,18,wmc ,2018-04-19,,1 ,2018-09-06,710,29:0201do ,,,n,2018-04-19
41650,3:18-cv-00284-wmc                       ,18,wmc ,2018-04-19,,1 ,2018-11-27,480,15:1681   ,,,n,2018-04-19
41651,3:18-cv-00281-bbc                       ,18,bbc ,2018-04-19,,1 ,2018-07-16,440,42:1983cv ,,,y,2018-04-19
41652,3:18-cv-00285-wmc                       ,18,wmc ,2018-04-19,,1 ,2018-11-26,110,28:1332mv ,2,5,n,2018-04-19
41655,3:18-cv-00286-jdp                       ,18,jdp ,2018-04-19,,1 ,2018-08-07,367,28:1442pr ,,,n,2018-04-19
41667,3:18-cv-00287-jdp                       ,18,jdp ,2018-04-19,,1 ,2019-03-15,480,15:1692   ,,,n,2018-04-19
41668,3:18-cv-00288-wmc                       ,18,wmc ,2018-04-20,,1 ,2019-09-23,440,28:1983   ,,,n,2018-04-20
41669,3:18-cv-00289-jdp                       ,18,jdp ,2018-04-20,,1 ,2019-10-31,550,42:1983pr ,,,y,2018-04-20
41670,3:18-cv-00290-wmc                       ,18,wmc ,2018-04-20,,1 ,2021-09-29,865,42:1383   ,,,n,2018-04-20
41671,3:18-cv-00291-jdp                       ,18,jdp ,2018-04-23,,1 ,2018-08-14,830,35:0271   ,,,n,2018-04-23
41673,3:18-cv-00293-jdp                       ,18,jdp ,2018-04-23,,1 ,2018-04-24,830,35:0271   ,,,n,2018-04-23
41678,3:18-cv-00295-jdp                       ,18,jdp ,2018-04-23,,1 ,2018-05-01,510,28:2255   ,,,y,2018-04-23
41679,3:18-cv-00296-jdp                       ,18,jdp ,2018-04-23,,1 ,2018-05-21,550,42:1983pr ,,,y,2018-04-23
41681,3:18-cv-00297-slc                       ,18,slc ,2018-04-23,,1 ,2018-07-24,445,42:12101  ,,,n,2018-04-23
41685,3:18-cv-00298-jdp                       ,18,jdp ,2018-04-23,,1 ,2019-05-30,380,28:1332pd ,2,4,n,2018-04-23
41688,3:18-cv-00299-slc                       ,18,slc ,2018-04-24,,1 ,2018-09-25,864,42:0405id ,,,n,2018-04-24
41689,3:18-cv-00300-wmc                       ,18,wmc ,2018-04-24,,1 ,2018-09-24,864,42:0405id ,,,n,2018-04-24
41690,3:18-cv-00301-wmc                       ,18,wmc ,2018-04-24,,1 ,2019-08-19,442,42:2000ra ,,,n,2018-04-24
41695,3:18-cv-00302-wmc                       ,18,wmc ,2018-04-25,,1 ,2021-11-03,550,42:1983pr ,,,y,2018-04-25
41696,3:18-cv-00303-wmc                       ,18,wmc ,2018-04-25,,1 ,2020-09-18,550,42:1983pr ,,,y,2018-04-25
41697,3:18-cv-00304-wmc                       ,18,wmc ,2018-04-25,2019-12-02,4 ,2021-07-02,550,42:1983pr ,,,y,2019-12-02
41697,3:18-cv-00304-wmc                       ,18,wmc ,2018-04-25,2019-12-02,4 ,2021-07-02,550,42:1983pr ,,,y,2019-12-02
41700,3:18-cv-00292-wmc                       ,18,wmc ,2018-04-25,,1 ,2018-06-21,480,47:0227   ,,,n,2018-04-25
41701,3:18-cv-00294-jdp                       ,18,jdp ,2018-04-26,,1 ,2018-10-30,790,49:31105  ,,,n,2018-04-26
41702,3:18-cv-00305-bbc                       ,18,bbc ,2018-04-26,,1 ,2018-10-03,864,42:0405id ,,,n,2018-04-26
41705,3:18-cv-00306-jdp                       ,18,jdp ,2018-04-26,,1 ,2019-01-30,864,42:0405id ,,,n,2018-04-26
41708,3:18-cv-00307-jdp                       ,18,jdp ,2018-04-27,,1 ,2019-03-01,751,29:2601   ,,,n,2018-04-27
41709,3:18-cv-00308-bbc                       ,18,bbc ,2018-04-27,,5 ,2018-05-17,446,42:1981cv ,,,y,2018-04-27
41714,3:18-cv-00309-wmc                       ,18,wmc ,2018-04-30,,1 ,2019-11-08,440,42:1981cv ,,,n,2018-04-30
41717,3:18-cv-00310-wmc                       ,18,wmc ,2018-04-30,,1 ,2018-10-10,864,42:0405id ,,,n,2018-04-30
41718,3:18-cv-00311-jdp                       ,18,jdp ,2018-04-30,2019-03-11,4 ,2022-07-11,555,42:1983pr ,,,n,2019-03-11
41718,3:18-cv-00311-jdp                       ,18,jdp ,2018-04-30,2019-03-11,4 ,2022-07-11,555,42:1983pr ,,,n,2019-03-11
41719,3:18-cv-00312-bbc                       ,18,bbc ,2018-04-30,,1 ,2018-10-24,864,42:0405id ,,,n,2018-04-30
41720,3:18-cv-00313-jdp                       ,18,jdp ,2018-04-30,,1 ,2019-03-05,555,42:1983pr ,,,y,2018-04-30
41721,3:18-cv-00314-wmc                       ,18,wmc ,2018-05-01,,1 ,2018-09-21,864,42:0405id ,,,n,2018-05-01
41722,3:18-cv-00315-jdp                       ,18,jdp ,2018-05-01,,1 ,,710,29:0206   ,,,n,2018-05-01
41726,3:18-cv-00316-wmc                       ,18,wmc ,2018-05-01,,1 ,2020-07-16,555,42:1983pr ,,,y,2018-05-01
41729,3:18-cv-00317-wmc                       ,18,wmc ,2018-05-01,,1 ,2019-02-05,791,29:1132   ,,,n,2018-05-01
41730,3:18-cv-00318-wmc                       ,18,wmc ,2018-05-02,,5 ,2019-04-24,830,35:0271   ,,,y,2018-05-02
41731,3:18-cv-00319-wmc                       ,18,wmc ,2018-05-02,,1 ,2019-05-14,550,42:1983pr ,,,y,2018-05-02
41736,3:18-cv-00320-bbc                       ,18,bbc ,2018-05-03,,1 ,2018-06-27,442,42:2000e  ,,,y,2018-05-03
41737,3:18-cv-00321-wmc                       ,18,wmc ,2018-05-03,,1 ,2021-10-21,440,28:1983   ,,,y,2018-05-03
41738,3:18-cv-00322-jdp                       ,18,jdp ,2018-05-03,,1 ,2019-03-05,555,42:1983pr ,,,y,2018-05-03
41739,3:18-cv-00323-jdp                       ,18,jdp ,2018-05-03,,1 ,2018-07-06,365,28:1332mm ,1,5,n,2018-05-03
41740,3:18-cv-00324-wmc                       ,18,wmc ,2018-05-03,,1 ,2018-08-02,791,29:1132   ,,,n,2018-05-03
41743,3:18-cv-00325-wmc                       ,18,wmc ,2018-05-04,,1 ,2019-02-27,110,28:2201in ,2,1,n,2018-05-04
41744,3:18-cv-00327-jdp                       ,18,jdp ,2018-05-04,,1 ,2021-03-04,190,28:1332bc ,1,5,n,2018-05-04
41747,3:18-cv-00326-slc                       ,18,slc ,2018-05-04,,1 ,2019-03-20,864,42:0405id ,,,y,2018-05-04
41755,3:18-cv-00328-wmc                       ,18,wmc ,2018-05-04,,1 ,2018-05-07,555,42:1983cv ,,,y,2018-05-04
41750,3:18-cv-00329-jdp                       ,18,jdp ,2018-05-07,,1 ,2019-04-24,830,35:0271   ,,,n,2018-05-07
41751,3:18-cv-00330-wmc                       ,18,wmc ,2018-05-07,,1 ,2019-08-30,830,35:0271   ,,,n,2018-05-07
41754,3:18-cv-00331-jdp                       ,18,jdp ,2018-05-07,,5 ,2019-04-23,550,42:1983pr ,,,y,2018-05-07
41756,3:18-cv-00332-wmc                       ,18,wmc ,2018-05-07,,1 ,2022-07-28,550,42:1983pr ,,,y,2018-05-07
41757,3:18-cv-00334-jdp                       ,18,jdp ,2018-05-07,,1 ,2018-06-22,530,28:2254   ,,,y,2018-05-07
41758,3:18-cv-00333-jdp                       ,18,jdp ,2018-05-07,,1 ,2019-11-25,555,42:1983pr ,,,y,2018-05-07
41759,3:18-cv-00335-jdp                       ,18,jdp ,2018-05-08,,1 ,2018-09-20,480,15:1692   ,,,n,2018-05-08
41760,3:18-cv-00336-slc                       ,18,slc ,2018-05-08,,1 ,2018-07-19,864,42:0405id ,,,n,2018-05-08
41761,3:18-cv-00337-wmc                       ,18,wmc ,2018-05-08,,1 ,2018-10-05,864,42:0405id ,,,n,2018-05-08
41762,3:18-cv-00338-jdp                       ,18,jdp ,2018-05-08,,1 ,2018-10-10,864,42:0405id ,,,n,2018-05-08
41763,3:18-cv-00339-jdp                       ,18,jdp ,2018-05-08,,1 ,2018-12-04,864,42:0405id ,,,n,2018-05-08
41764,3:18-cv-00340-jdp                       ,18,jdp ,2018-05-08,,1 ,2019-06-04,555,42:1983pr ,,,y,2018-05-08
41765,3:18-cv-00341-wmc                       ,18,wmc ,2018-05-08,,1 ,2022-11-07,555,42:1983pr ,,,y,2018-05-08
41766,3:18-cv-00342-jdp                       ,18,jdp ,2018-05-09,,1 ,2019-03-01,365,28:1332pl ,2,5,n,2018-05-09
41769,3:18-cv-00343-wmc                       ,18,wmc ,2018-05-09,,1 ,2018-06-20,550,42:1983pr ,,,y,2018-05-09
41772,3:18-cv-00344-wmc                       ,18,wmc ,2018-05-09,,1 ,2019-12-09,830,35:0271   ,,,n,2018-05-09
41792,3:18-cv-00345-wmc                       ,18,wmc ,2018-05-10,,1 ,2019-12-12,710,29:0206   ,,,n,2018-05-10
41797,3:18-cv-00346-jdp                       ,18,jdp ,2018-05-10,,1 ,2019-01-15,864,42:0405id ,,,n,2018-05-10
41798,3:18-cv-00347-jdp                       ,18,jdp ,2018-05-10,,1 ,2019-01-24,440,42:1983cv ,,,y,2018-05-10
41802,3:18-cv-00348-wmc                       ,18,wmc ,2018-05-11,,1 ,2018-06-11,550,42:1983pr ,,,y,2018-05-11
41804,3:18-cv-00349-bbc                       ,18,bbc ,2018-05-11,,1 ,2018-08-16,864,42:0405id ,,,n,2018-05-11
41807,3:18-cv-00350-wmc                       ,18,wmc ,2018-05-14,,1 ,2020-10-01,555,42:1983pr ,,,y,2018-05-14
41808,3:18-cv-00351-jdp                       ,18,jdp ,2018-05-14,,1 ,2018-07-16,440,42:1983cv ,,,y,2018-05-14
41810,3:18-cv-00352-bbc                       ,18,bbc ,2018-05-14,,1 ,2018-07-09,550,42:1983pr ,,,y,2018-05-14
41809,3:18-cv-00353-bbc                       ,18,bbc ,2018-05-14,,5 ,2018-06-07,440,42:1983cv ,,,y,2018-05-14
41818,3:18-cv-00355-jdp                       ,18,jdp ,2018-05-14,,1 ,2018-06-19,530,28:2241   ,,,y,2018-05-14
41811,3:18-cv-00354-wmc                       ,18,wmc ,2018-05-15,,1 ,2019-10-10,440,42:1983cv ,,,n,2018-05-15
41816,3:18-cv-00356-wmc                       ,18,wmc ,2018-05-15,,1 ,2018-06-11,555,42:1983pr ,,,y,2018-05-15
41817,3:18-cv-00357-wmc                       ,18,wmc ,2018-05-15,,1 ,2019-09-30,865,42:0405id ,,,n,2018-05-15
41819,3:18-cv-00358-wmc                       ,18,wmc ,2018-05-15,,1 ,2019-10-18,360,28:1332pi ,2,4,n,2018-05-15
41821,3:18-cv-00360-slc                       ,18,slc ,2018-05-15,,1 ,2022-03-28,555,42:1983pr ,,,y,2018-05-15
41824,18-361,18,slc ,2018-05-15,,,,555,42:1983pr ,,,n,2018-05-15
41820,3:18-cv-00359-wmc                       ,18,wmc ,2018-05-16,,1 ,2019-02-19,480,15:1692   ,,,n,2018-05-16
41822,3:18-cv-00363-jdp                       ,18,jdp ,2018-05-16,,5 ,2019-06-27,550,42:1983pr ,,,n,2018-05-16
41823,3:18-cv-00364-bbc                       ,18,bbc ,2018-05-16,,1 ,2018-10-24,865,42:0405id ,,,n,2018-05-16
41825,3:18-cv-00365-wmc                       ,18,wmc ,2018-05-16,,1 ,2021-08-10,791,29:1132   ,,,n,2018-05-16
41828,3:18-cv-00362-jdp                       ,18,jdp ,2018-05-16,,1 ,2019-01-15,555,42:1983pr ,,,y,2018-05-16
41829,3:18-cv-00366-jdp                       ,18,jdp ,2018-05-16,,2 ,2018-07-09,360,28:1332pi ,1,5,n,2018-05-16
41830,3:18-cv-00367-wmc                       ,18,wmc ,2018-05-17,,1 ,2018-10-23,864,42:0405id ,,,n,2018-05-17
41831,3:18-cv-00369-slc                       ,18,slc ,2018-05-17,,1 ,2018-10-22,864,42:0405id ,,,n,2018-05-17
41832,3:18-cv-00370-jdp                       ,18,jdp ,2018-05-17,,1 ,2019-12-06,555,42:1983pr ,,,y,2018-05-17
41833,3:18-cv-00371-bbc                       ,18,bbc ,2018-05-17,,1 ,2019-11-20,442,29:0633   ,,,n,2018-05-17
41834,3:18-cv-00372-wmc                       ,18,wmc ,2018-05-17,,1 ,2018-11-26,555,42:1983pr ,,,y,2018-05-17
41835,3:18-cv-00373-bbc                       ,18,bbc ,2018-05-17,,1 ,2018-10-03,555,28:1331   ,,,y,2018-05-17
41836,3:18-cv-00374-bbc                       ,18,bbc ,2018-05-17,,1 ,2018-07-16,555,42:1983pr ,,,y,2018-05-17
41838,3:18-cv-00368-jdp                       ,18,jdp ,2018-05-17,,1 ,2020-11-12,440,42:1983cv ,,,y,2018-05-17
41837,3:18-cv-00375-jdp                       ,18,jdp ,2018-05-18,,1 ,2019-04-26,480,47:0227   ,,,n,2018-05-18
41839,3:18-cv-00376-wmc                       ,18,wmc ,2018-05-18,,1 ,2018-08-14,890,28:2201dj ,,,n,2018-05-18
41842,3:18-cv-00377-wmc                       ,18,wmc ,2018-05-18,,1 ,2020-08-06,480,15:1692   ,,,n,2018-05-18
41843,3:18-cv-00378-slc                       ,18,slc ,2018-05-18,2020-01-10,4 ,2020-01-15,863,42:0405wc ,,,n,2020-01-10
41843,3:18-cv-00378-slc                       ,18,slc ,2018-05-18,2020-01-10,4 ,2020-01-15,863,42:0405wc ,,,n,2020-01-10
41844,3:18-cv-00379-jdp                       ,18,jdp ,2018-05-18,,1 ,2019-10-18,110,28:1331bc ,,,n,2018-05-18
41845,3:18-cv-00380-jdp                       ,18,jdp ,2018-05-18,,2 ,2018-10-03,367,28:1441pl ,,,n,2018-05-18
41850,3:18-cv-00381-wmc                       ,18,wmc ,2018-05-18,2018-07-20,4 ,2021-11-19,555,42:1983pr ,,,y,2018-07-20
41850,3:18-cv-00381-wmc                       ,18,wmc ,2018-05-18,2018-07-20,4 ,2021-11-19,555,42:1983pr ,,,y,2018-07-20
41851,3:18-cv-00382-wmc                       ,18,wmc ,2018-05-18,,1 ,2019-05-14,550,42:1983pr ,,,y,2018-05-18
41852,3:18-cv-00383-wmc                       ,18,wmc ,2018-05-18,,1 ,2021-10-05,530,28:2241   ,,,y,2018-05-18
41848,3:18-cv-00384-jdp                       ,18,jdp ,2018-05-21,,1 ,2018-11-20,864,42:0405id ,,,n,2018-05-21
41849,3:18-cv-00385-jdp                       ,18,jdp ,2018-05-21,,1 ,2019-12-10,550,42:1983pr ,,,y,2018-05-21
41853,3:18-cv-00386-jdp                       ,18,jdp ,2018-05-21,,1 ,2019-08-23,550,42:1983pr ,,,y,2018-05-21
41854,3:18-cv-00387-wmc                       ,18,wmc ,2018-05-21,,1 ,2018-07-09,555,42:1983pr ,,,y,2018-05-21
41861,3:18-cv-00389-wmc                       ,18,wmc ,2018-05-21,,1 ,2021-07-09,555,42:1983pr ,,,y,2018-05-21
41855,3:18-cv-00388-jdp                       ,18,jdp ,2018-05-22,,1 ,2018-10-17,864,42:0405id ,,,n,2018-05-22
41860,3:18-cv-00390-wmc                       ,18,wmc ,2018-05-22,,1 ,2019-09-25,864,42:0405wc ,,,n,2018-05-22
41862,3:18-cv-00391-wmc                       ,18,wmc ,2018-05-22,,1 ,2019-08-16,440,42:1983cv ,,,n,2018-05-22
41863,3:18-cv-00392-jdp                       ,18,jdp ,2018-05-22,,1 ,2018-11-28,899,42:0205   ,,,n,2018-05-22
41864,3:18-cv-00393-bbc                       ,18,bbc ,2018-05-22,,1 ,2018-11-26,555,42:1983pr ,,,y,2018-05-22
41865,3:18-cv-00394-slc                       ,18,slc ,2018-05-22,,1 ,2019-09-27,864,42:0405id ,,,n,2018-05-22
41866,3:18-cv-00395-wmc                       ,18,wmc ,2018-05-23,,1 ,2018-12-12,480,15:1692   ,,,n,2018-05-23
41875,3:18-cv-00396-jdp                       ,18,jdp ,2018-05-23,,1 ,2020-02-25,550,28:1331b  ,,,y,2018-05-23
41876,3:18-cv-00397-jdp                       ,18,jdp ,2018-05-24,,5 ,2018-12-18,555,42:1983pr ,,,y,2018-05-24
41877,3:18-cv-00398-jdp                       ,18,jdp ,2018-05-24,2018-10-31,4 ,2018-12-18,555,42:1983pr ,,,y,2018-10-31
41877,3:18-cv-00398-jdp                       ,18,jdp ,2018-05-24,2018-10-31,4 ,2018-12-18,555,42:1983pr ,,,y,2018-10-31
41880,3:18-cv-00400-wmc                       ,18,wmc ,2018-05-24,,1 ,,530,28:2254   ,,,n,2018-05-24
41878,3:18-cv-00399-jdp                       ,18,jdp ,2018-05-24,,5 ,2018-12-18,550,42:1983pr ,,,y,2018-05-24
41881,3:18-cv-00401-jdp                       ,18,jdp ,2018-05-24,,2 ,2018-06-14,365,28:1332pi ,2,1,n,2018-05-24
41882,3:18-cv-00402-bbc                       ,18,bbc ,2018-05-24,,1 ,2019-09-04,445,42:12101  ,,,n,2018-05-24
41885,3:18-cv-00404-wmc                       ,18,wmc ,2018-05-25,,1 ,2019-08-27,130,40:0270   ,,,n,2018-05-25
41886,3:18-cv-00403-bbc                       ,18,bbc ,2018-05-25,,1 ,2019-11-08,530,28:2254   ,,,y,2018-05-25
41891,3:18-cv-00405-bbc                       ,18,bbc ,2018-05-29,,1 ,2019-04-10,864,42:0405id ,,,n,2018-05-29
41892,3:18-cv-00406-wmc                       ,18,wmc ,2018-05-29,,1 ,2019-10-08,864,42:0405id ,,,n,2018-05-29
41893,3:18-cv-00407-wmc                       ,18,wmc ,2018-05-29,,1 ,2019-11-27,840,15:1114   ,,,n,2018-05-29
41894,3:18-cv-00409-wmc                       ,18,wmc ,2018-05-29,,1 ,2019-01-28,480,15:1692   ,,,n,2018-05-29
41895,3:18-cv-00410-slc                       ,18,slc ,2018-05-29,,1 ,2018-08-21,480,15:1692   ,,,n,2018-05-29
41896,3:18-cv-00411-wmc                       ,18,wmc ,2018-05-29,,1 ,2019-11-22,550,42:1983pr ,,,y,2018-05-29
41897,3:18-cv-00408-wmc                       ,18,wmc ,2018-05-29,,1 ,2021-11-23,530,28:2241   ,,,y,2018-05-29
41901,3:18-cv-00412-wmc                       ,18,wmc ,2018-05-29,,1 ,2019-10-24,550,42:1983pr ,,,y,2018-05-29
41899,3:18-cv-00413-wmc                       ,18,wmc ,2018-05-30,,1 ,2018-06-13,480,15:1692   ,,,n,2018-05-30
41900,3:18-cv-00414-slc                       ,18,slc ,2018-05-30,,1 ,2019-05-28,480,47:0227   ,,,n,2018-05-30
41902,3:18-cv-00415-jdp                       ,18,jdp ,2018-05-30,,1 ,2018-12-20,864,42:0405id ,,,n,2018-05-30
41905,3:18-cv-00416-wmc                       ,18,wmc ,2018-05-30,,1 ,2019-03-14,196,15:1051   ,,,n,2018-05-30
41925,3:18-cv-00418-bbc                       ,18,bbc ,2018-05-31,,1 ,2019-02-11,864,42:0405id ,,,n,2018-05-31
41926,3:18-cv-00417-bbc                       ,18,bbc ,2018-05-31,2018-10-17,4 ,2019-10-30,190,28:1331   ,,,y,2018-10-17
41926,3:18-cv-00417-bbc                       ,18,bbc ,2018-05-31,2018-10-17,4 ,2019-10-30,190,28:1331   ,,,y,2018-10-17
41937,3:18-cv-00419-jdp                       ,18,jdp ,2018-05-31,,2 ,2018-06-07,190,28:1441dj ,1,5,n,2018-05-31
41938,3:18-cv-00420-slc                       ,18,slc ,2018-05-31,,1 ,2018-10-12,480,15:1692   ,,,n,2018-05-31
41939,3:18-cv-00421-wmc                       ,18,wmc ,2018-06-01,,1 ,2019-11-21,864,42:0405id ,,,n,2018-06-01
41940,3:18-cv-00422-bbc                       ,18,bbc ,2018-06-01,,1 ,2019-12-11,550,42:1983pr ,,,y,2018-06-01
41944,3:18-cv-00423-jdp                       ,18,jdp ,2018-06-04,,5 ,2018-06-12,380,28:1441pr ,1,5,n,2018-06-04
41945,3:18-cv-00424-wmc                       ,18,wmc ,2018-06-04,,1 ,2019-07-08,360,28:2671   ,,,n,2018-06-04
41946,3:18-cv-00425-wmc                       ,18,wmc ,2018-06-04,,1 ,2019-01-16,791,29:1132   ,,,n,2018-06-04
41947,3:18-cv-00426-jdp                       ,18,jdp ,2018-06-04,,2 ,2019-04-04,360,28:1332pi ,1,5,n,2018-06-04
41948,3:18-cv-00427-wmc                       ,18,wmc ,2018-06-04,,1 ,2018-09-21,791,29:1132   ,,,n,2018-06-04
41949,3:18-cv-00428-wmc                       ,18,wmc ,2018-06-04,,1 ,2018-12-03,791,29:1132   ,,,n,2018-06-04
41950,3:18-cv-00429-jdp                       ,18,jdp ,2018-06-05,,1 ,2019-05-29,820,17:0501   ,,,n,2018-06-05
41951,3:18-cv-00430-bbc                       ,18,bbc ,2018-06-05,,1 ,2019-05-09,863,42:0405wc ,,,n,2018-06-05
41952,3:18-cv-00431-wmc                       ,18,wmc ,2018-06-05,,1 ,2018-09-19,820,17:0501   ,,,n,2018-06-05
