Case ID,Case Number,Case Year,Judge,Date Filed,Date Reopened,Reopen Code,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg
48252,3:21-cv-00624-bbc                       ,21,bbc ,2021-10-05,,1 ,2022-04-05,550,42:1983pr ,,,y,2021-10-05
48253,3:21-cv-00625-wmc                       ,21,wmc ,2021-10-05,,1 ,2022-07-20,440,42:1983cv ,,,n,2021-10-05
48255,3:21-cv-00627-wmc                       ,21,wmc ,2021-10-05,,1 ,2022-04-15,530,28:2254   ,,,y,2021-10-05
48263,3:21-cv-00629-bbc                       ,21,bbc ,2021-10-06,,1 ,2021-11-12,550,42:1983pr ,,,y,2021-10-06
48264,3:21-cv-00630-wmc                       ,21,wmc ,2021-10-06,,1 ,2022-10-04,440,42:1983cv ,,,n,2021-10-06
48265,3:21-cv-00631-wmc                       ,21,wmc ,2021-10-06,,1 ,,530,28:2254   ,,,y,2021-10-06
48273,3:21-cv-00635-wmc                       ,21,wmc ,2021-10-06,,1 ,,440,42:1983cv ,,,y,2021-10-06
48270,3:21-cv-00632-wmc                       ,21,wmc ,2021-10-07,,1 ,2022-10-19,625,21:0881au ,,,n,2021-10-07
48271,3:21-cv-00633-jdp                       ,21,jdp ,2021-10-07,,1 ,2022-07-14,510,28:2255   ,,,y,2021-10-07
48272,3:21-cv-00634-wmc                       ,21,wmc ,2021-10-08,,1 ,,440,28:1331   ,,,n,2021-10-08
48274,3:21-cv-00636-jdp                       ,21,jdp ,2021-10-08,,1 ,2023-05-24,550,42:1983pr ,,,y,2021-10-08
48277,3:21-cv-00638-wmc                       ,21,wmc ,2021-10-08,,1 ,2021-11-15,550,42:1983pr ,,,y,2021-10-08
48279,3:21-cv-00640-wmc                       ,21,wmc ,2021-10-08,,1 ,2022-01-06,560,42:1983cv ,,,y,2021-10-08
48276,3:21-cv-00637-wmc                       ,21,wmc ,2021-10-11,,1 ,2022-03-15,440,42:1983cv ,,,n,2021-10-11
48278,3:21-cv-00639-jdp                       ,21,jdp ,2021-10-12,,1 ,2021-12-16,380,28:1346tc ,,,n,2021-10-12
48282,3:21-cv-00642-jdp                       ,21,jdp ,2021-10-12,,1 ,2023-02-17,442,42:2000sx ,,,n,2021-10-12
48283,3:21-cv-00643-wmc                       ,21,wmc ,2021-10-13,,1 ,,530,28:2254   ,,,y,2021-10-13
48288,3:21-cv-00644-slc                       ,21,slc ,2021-10-13,,1 ,2022-01-04,480,15:1681   ,,,n,2021-10-13
48291,3:21-cv-00645-jdp                       ,21,jdp ,2021-10-13,,1 ,2022-01-27,550,42:1983pr ,,,y,2021-10-13
48298,3:21-cv-00646-jdp                       ,21,jdp ,2021-10-14,,1 ,2022-01-07,840,15:1114   ,,,n,2021-10-14
48299,3:21-cv-00647-jdp                       ,21,jdp ,2021-10-14,,1 ,2022-03-08,791,29:1132   ,,,n,2021-10-14
48300,3:21-cv-00648-jdp                       ,21,jdp ,2021-10-14,,2 ,2022-06-21,480,15:1681   ,,,n,2021-10-14
48301,3:21-cv-00649-jdp                       ,21,jdp ,2021-10-14,,1 ,2023-04-26,863,42:0405wc ,,,n,2021-10-14
48302,3:21-cv-00650-jdp                       ,21,jdp ,2021-10-15,2022-12-07,4 ,,440,42:1983cv ,,,y,2022-12-07
48302,3:21-cv-00650-jdp                       ,21,jdp ,2021-10-15,2022-12-07,4 ,,440,42:1983cv ,,,y,2022-12-07
48302,3:21-cv-00650-jdp                       ,21,jdp ,2021-10-15,2022-12-07,4 ,,440,42:1983cv ,,,y,2022-12-07
48305,3:21-cv-00652-wmc                       ,21,wmc ,2021-10-15,,2 ,2021-11-15,480,12:1821   ,,,n,2021-10-15
48306,3:21-cv-00653-jdp                       ,21,jdp ,2021-10-15,,1 ,2022-10-24,190,28:1332bc ,5,1,n,2021-10-15
48307,3:21-cv-00651-jdp                       ,21,jdp ,2021-10-15,,1 ,2023-03-29,550,42:1983pr ,,,y,2021-10-15
48308,3:21-cv-00654-jdp                       ,21,jdp ,2021-10-15,,2 ,2021-11-08,555,42:1983cv ,,,y,2021-10-15
48309,3:21-cv-00655-wmc                       ,21,wmc ,2021-10-15,,1 ,2021-11-18,380,28:1332pd ,5,5,n,2021-10-15
48310,3:21-cv-00657-wmc                       ,21,wmc ,2021-10-18,,1 ,,840,15:1125   ,,,n,2021-10-18
48315,3:21-cv-00658-jdp                       ,21,jdp ,2021-10-18,,1 ,2023-03-09,530,28:2254   ,,,y,2021-10-18
48318,3:21-cv-00659-jdp                       ,21,jdp ,2021-10-18,,1 ,,530,28:2254   ,,,y,2021-10-18
48319,3:21-cv-00660-jdp                       ,21,jdp ,2021-10-19,,1 ,2022-06-28,791,29:1362   ,,,n,2021-10-19
48320,3:21-cv-00661-wmc                       ,21,wmc ,2021-10-19,,2 ,2022-12-12,360,28:1332pi ,1,5,n,2021-10-19
48321,3:21-cv-00656-jdp                       ,21,jdp ,2021-10-19,,1 ,2023-03-13,550,42:1983pr ,,,y,2021-10-19
48322,3:21-cv-00662-wmc                       ,21,wmc ,2021-10-19,,1 ,2022-04-08,710,29:0201do ,,,n,2021-10-19
48323,3:21-cv-00663-slc                       ,21,slc ,2021-10-20,,1 ,2021-12-23,480,15:1681   ,,,n,2021-10-20
48330,3:21-cv-00664-wmc                       ,21,wmc ,2021-10-21,,1 ,,550,42:1983pr ,,,n,2021-10-21
48331,3:21-cv-00665-jdp                       ,21,jdp ,2021-10-21,,1 ,2023-03-15,550,42:1983pr ,,,y,2021-10-21
48332,3:21-cv-00666-jdp                       ,21,jdp ,2021-10-21,,1 ,2022-07-07,791,29:1132   ,,,n,2021-10-21
48333,3:21-cv-00667-jdp                       ,21,jdp ,2021-10-22,,2 ,2022-03-27,365,28:1332pi ,1,5,n,2021-10-22
48336,3:21-cv-00669-jdp                       ,21,jdp ,2021-10-22,,1 ,2022-01-25,550,42:1983pr ,,,y,2021-10-22
48337,3:21-cv-00668-wmc                       ,21,wmc ,2021-10-22,,1 ,2022-03-21,485,47:227    ,,,y,2021-10-22
48340,3:21-cv-00672-wmc                       ,21,wmc ,2021-10-22,,1 ,2022-04-20,510,28:2255   ,,,y,2021-10-22
48338,3:21-cv-00670-jdp                       ,21,jdp ,2021-10-25,,1 ,2023-03-20,190,28:1332ac ,5,4,n,2021-10-25
48339,3:21-cv-00671-wmc                       ,21,wmc ,2021-10-25,,2 ,2022-10-06,791,29:1132   ,,,n,2021-10-25
48347,3:21-cv-00673-slc                       ,21,slc ,2021-10-25,,1 ,2023-01-10,360,28:1332pi ,2,1,n,2021-10-25
48348,3:21-cv-00674-jdp                       ,21,jdp ,2021-10-26,,1 ,2021-12-03,550,42:1983pr ,,,y,2021-10-26
48349,3:21-cv-00675-wmc                       ,21,wmc ,2021-10-26,,1 ,2021-12-29,480,15:1692   ,,,n,2021-10-26
48350,3:21-cv-00676-jdp                       ,21,jdp ,2021-10-26,,2 ,,440,42:1983cv ,,,n,2021-10-26
48351,3:21-cv-00677-jdp                       ,21,jdp ,2021-10-26,,1 ,2022-08-19,365,28:1332pl ,2,1,n,2021-10-26
48352,3:21-cv-00678-jdp                       ,21,jdp ,2021-10-27,,2 ,2022-02-01,367,21:0880   ,,,n,2021-10-27
48353,3:21-cv-00679-wmc                       ,21,wmc ,2021-10-27,,2 ,,550,42:1983cv ,,,y,2021-10-27
48354,3:21-cv-00680-jdp                       ,21,jdp ,2021-10-27,,2 ,2023-03-28,480,15:1681   ,,,n,2021-10-27
48364,3:21-cv-00681-wmc                       ,21,wmc ,2021-10-28,,1 ,2023-04-10,550,42:1983pr ,,,y,2021-10-28
48367,3:21-cv-00682-wmc                       ,21,wmc ,2021-10-29,,1 ,2022-07-08,625,21:0881   ,,,n,2021-10-29
48368,3:21-cv-00683-jdp                       ,21,jdp ,2021-10-29,,1 ,,440,42:1983cv ,,,n,2021-10-29
48369,3:21-cv-00685-jdp                       ,21,jdp ,2021-11-01,,1 ,2022-01-14,550,42:1983pr ,,,y,2021-11-01
48370,3:21-cv-00686-jdp                       ,21,jdp ,2021-11-01,,1 ,2022-04-04,480,15:1692   ,,,y,2021-11-01
48371,3:21-cv-00687-jdp                       ,21,jdp ,2021-11-01,,1 ,2022-04-04,480,15:1692   ,,,y,2021-11-01
48372,3:21-cv-00684-wmc                       ,21,wmc ,2021-11-01,,1 ,,550,42:1983pr ,,,y,2021-11-01
48373,3:21-cv-00688-jdp                       ,21,jdp ,2021-11-01,,1 ,2022-07-15,440,42:1983cv ,,,n,2021-11-01
48375,3:21-cv-00689-jdp                       ,21,jdp ,2021-11-02,,1 ,2022-03-14,840,15:1051   ,,,n,2021-11-02
48382,3:21-cv-00690-wmc                       ,21,wmc ,2021-11-02,,1 ,2023-01-20,330,45:0051   ,,,n,2021-11-02
48383,3:21-cv-00691-slc                       ,21,slc ,2021-11-02,,1 ,2022-02-02,446,42:12101  ,,,n,2021-11-02
48384,3:21-cv-00692-jdp                       ,21,jdp ,2021-11-02,,1 ,2022-07-22,446,42:12101  ,,,n,2021-11-02
48385,3:21-cv-00693-jdp                       ,21,jdp ,2021-11-03,,1 ,2022-07-22,442,42:2000e  ,,,n,2021-11-03
48386,3:21-cv-00694-wmc                       ,21,wmc ,2021-11-04,,1 ,,550,42:1983pr ,,,y,2021-11-04
48393,3:21-cv-00695-wmc                       ,21,wmc ,2021-11-05,,2 ,2022-12-15,350,28:1441au ,,,n,2021-11-05
48394,3:21-cv-00696-wmc                       ,21,wmc ,2021-11-05,,2 ,2023-03-23,442,42:1981cv ,,,n,2021-11-05
48403,3:21-cv-00707-wmc                       ,21,wmc ,2021-11-05,,1 ,2022-04-27,510,28:2255   ,,,y,2021-11-05
48395,3:21-cv-00697-wmc                       ,21,wmc ,2021-11-08,,1 ,,865,42:0402   ,,,n,2021-11-08
48396,3:21-cv-00698-jdp                       ,21,jdp ,2021-11-08,,1 ,2023-01-23,530,28:2254   ,,,y,2021-11-08
48397,3:21-cv-00700-slc                       ,21,slc ,2021-11-08,,1 ,2022-02-04,362,28:1346wd ,,,n,2021-11-08
48398,3:21-cv-00699-wmc                       ,21,wmc ,2021-11-08,,1 ,2021-12-10,550,42:1983pr ,,,y,2021-11-08
48399,3:21-cv-00701-wmc                       ,21,wmc ,2021-11-08,,1 ,2022-08-10,110,28:1332ac ,2,4,n,2021-11-08
48400,3:21-cv-00702-wmc                       ,21,wmc ,2021-11-08,,1 ,2022-12-20,864,42:0405id ,,,n,2021-11-08
48401,3:21-cv-00705-wmc                       ,21,wmc ,2021-11-08,,1 ,2022-10-24,445,42:12101  ,,,n,2021-11-08
48402,3:21-cv-00706-wmc                       ,21,wmc ,2021-11-08,,1 ,,863,42:0405wc ,,,n,2021-11-08
48404,3:21-cv-00703-jdp                       ,21,jdp ,2021-11-08,,1 ,2023-01-20,440,42:1983cv ,,,y,2021-11-08
48405,3:21-cv-00704-jdp                       ,21,jdp ,2021-11-08,,1 ,,440,42:1983cv ,,,y,2021-11-08
48406,21-708,21,wmc ,2021-11-09,,,,550,42:1983pr ,,,n,2021-11-09
48407,3:21-cv-00709-jdp                       ,21,jdp ,2021-11-09,,1 ,,864,42:0405id ,,,n,2021-11-09
48419,3:21-cv-00710-jdp                       ,21,jdp ,2021-11-10,,1 ,2022-06-10,510,28:2255   ,,,y,2021-11-10
48420,3:21-cv-00711-jdp                       ,21,jdp ,2021-11-11,,1 ,2023-03-13,365,28:1332pl ,1,2,n,2021-11-11
48421,3:21-cv-00712-wmc                       ,21,wmc ,2021-11-11,,1 ,2022-04-06,791,29:1132   ,,,n,2021-11-11
48422,3:21-cv-00713-jdp                       ,21,jdp ,2021-11-11,,2 ,2022-11-04,385,28:1332ac ,5,5,n,2021-11-11
48423,3:21-cv-00714-wmc                       ,21,wmc ,2021-11-11,,1 ,,864,42:0402   ,,,n,2021-11-11
48424,3:21-cv-00715-wmc                       ,21,wmc ,2021-11-12,,2 ,2022-07-07,190,28:1332bc ,1,5,n,2021-11-12
48429,3:21-cv-00716-jdp                       ,21,jdp ,2021-11-12,2021-11-30,4 ,2023-06-01,550,42:1983pr ,,,y,2021-11-30
48429,3:21-cv-00716-jdp                       ,21,jdp ,2021-11-12,2021-11-30,4 ,2023-06-01,550,42:1983pr ,,,y,2021-11-30
48430,21-717,21,wmc ,2021-11-12,,,,550,42:1983pr ,,,n,2021-11-12
48431,21-718,21,wmc ,2021-11-12,,,,550,42:1983pr ,,,n,2021-11-12
48432,3:21-cv-00719-wmc                       ,21,wmc ,2021-11-12,,2 ,2022-10-20,480,15:1692   ,,,n,2021-11-12
48433,3:21-cv-00720-jdp                       ,21,jdp ,2021-11-12,,1 ,,870,28:1346rc ,,,n,2021-11-12
48434,3:21-cv-00721-wmc                       ,21,wmc ,2021-11-12,,1 ,2023-01-27,440,42:1983cv ,,,n,2021-11-12
48435,3:21-cv-00722-wmc                       ,21,wmc ,2021-11-15,,1 ,,550,42:1983pr ,,,y,2021-11-15
48438,3:21-cv-00723-jdp                       ,21,jdp ,2021-11-15,,1 ,2022-01-18,550,42:1983pr ,,,y,2021-11-15
48439,3:21-cv-00724-jdp                       ,21,jdp ,2021-11-15,,1 ,2022-02-03,530,28:2241   ,,,y,2021-11-15
48440,3:21-cv-00725-jdp                       ,21,jdp ,2021-11-16,,1 ,,530,28:2254   ,,,n,2021-11-16
48444,3:21-cv-00726-jdp                       ,21,jdp ,2021-11-16,,2 ,2022-09-16,365,28:1332pl ,1,5,n,2021-11-16
48445,3:21-cv-00727-slc                       ,21,slc ,2021-11-17,,1 ,,550,42:1983pr ,,,y,2021-11-17
48446,3:21-cv-00728-jdp                       ,21,jdp ,2021-11-17,,1 ,2022-03-31,550,42:1983pr ,,,y,2021-11-17
48447,3:21-cv-00729-wmc                       ,21,wmc ,2021-11-17,,1 ,2021-11-19,865,42:0402   ,,,n,2021-11-17
48466,3:21-cv-00730-slc                       ,21,slc ,2021-11-17,,1 ,2022-01-18,465,05:0702   ,,,n,2021-11-17
48475,3:21-cv-00731-wmc                       ,21,wmc ,2021-11-18,,2 ,2023-03-23,480,15:1681   ,,,n,2021-11-18
48476,3:21-cv-00732-wmc                       ,21,wmc ,2021-11-18,,5 ,2022-10-31,550,42:1983pr ,,,y,2021-11-18
48479,3:21-cv-00733-wmc                       ,21,wmc ,2021-11-19,,1 ,2021-12-15,190,28:1332bc ,2,2,n,2021-11-19
48480,3:21-cv-00734-jdp                       ,21,jdp ,2021-11-19,,2 ,2023-03-02,350,28:1332tm ,1,5,n,2021-11-19
48481,3:21-cv-00735-wmc                       ,21,wmc ,2021-11-19,,1 ,2021-12-23,550,42:1983pr ,,,y,2021-11-19
48483,3:21-cv-00736-jdp                       ,21,jdp ,2021-11-19,,2 ,2022-01-21,365,28:1332pi ,1,5,n,2021-11-19
48488,3:21-cv-00741-wmc                       ,21,wmc ,2021-11-22,,1 ,2022-09-13,899,42:1395   ,,,n,2021-11-22
48484,3:21-cv-00737-jdp                       ,21,jdp ,2021-11-22,,1 ,2022-04-19,791,29:1132   ,,,n,2021-11-22
48485,3:21-cv-00738-jdp                       ,21,jdp ,2021-11-22,,1 ,2022-04-29,864,42:0405id ,,,n,2021-11-22
48486,3:21-cv-00739-wmc                       ,21,wmc ,2021-11-22,,1 ,2022-04-26,864,42:0405id ,,,n,2021-11-22
48491,3:21-cv-00742-wmc                       ,21,wmc ,2021-11-23,2022-02-15,4 ,,550,42:1983pr ,,,y,2022-02-15
48491,3:21-cv-00742-wmc                       ,21,wmc ,2021-11-23,2022-02-15,4 ,,550,42:1983pr ,,,y,2022-02-15
48492,3:21-cv-00743-bbc                       ,21,bbc ,2021-11-23,,1 ,2022-08-26,863,42:0405wc ,,,n,2021-11-23
48493,3:21-cv-00744-wmc                       ,21,wmc ,2021-11-23,,1 ,,550,42:1983pr ,,,y,2021-11-23
48494,3:21-cv-00745-wmc                       ,21,wmc ,2021-11-23,,1 ,2022-12-15,550,42:1983pr ,,,y,2021-11-23
48498,3:21-cv-00746-wmc                       ,21,wmc ,2021-11-24,,1 ,,480,15:1692   ,,,y,2021-11-24
48499,3:21-cv-00747-wmc                       ,21,wmc ,2021-11-29,,1 ,2022-04-27,360,28:1332pi ,2,4,n,2021-11-29
48500,3:21-cv-00748-wmc                       ,21,wmc ,2021-11-29,,1 ,2022-04-27,360,28:1332pi ,2,4,n,2021-11-29
48501,3:21-cv-00749-wmc                       ,21,wmc ,2021-11-29,,1 ,2022-04-27,360,28:1332pi ,2,4,n,2021-11-29
48502,3:21-cv-00750-wmc                       ,21,wmc ,2021-11-29,,1 ,2022-04-27,360,28:1332pi ,2,4,n,2021-11-29
48503,3:21-cv-00751-wmc                       ,21,wmc ,2021-11-29,,1 ,2022-04-27,360,28:1332pi ,2,4,n,2021-11-29
48504,3:21-cv-00752-jdp                       ,21,jdp ,2021-11-29,,1 ,,530,28:2254   ,,,n,2021-11-29
48505,3:21-cv-00753-wmc                       ,21,wmc ,2021-11-29,,1 ,2022-02-23,350,28:1331tt ,,,n,2021-11-29
48509,3:21-cv-00755-wmc                       ,21,wmc ,2021-11-30,,1 ,2022-09-23,440,42:1983cv ,,,y,2021-11-30
48510,3:21-cv-00756-jdp                       ,21,jdp ,2021-11-30,,1 ,2022-01-21,550,42:1983pr ,,,y,2021-11-30
48511,3:21-cv-00754-wmc                       ,21,wmc ,2021-11-30,,1 ,2022-02-28,470,18:1962   ,,,n,2021-11-30
48512,3:21-cv-00757-jdp                       ,21,jdp ,2021-11-30,,1 ,2022-01-10,550,42:1983pr ,,,y,2021-11-30
48515,3:21-cv-00758-jdp                       ,21,jdp ,2021-11-30,,1 ,2021-12-17,550,42:1983pr ,,,y,2021-11-30
48516,3:21-cv-00759-jdp                       ,21,jdp ,2021-11-30,,1 ,,550,42:1983pr ,,,y,2021-11-30
48521,3:21-cv-00760-jdp                       ,21,jdp ,2021-12-01,,1 ,2022-12-09,820,17:0101   ,,,n,2021-12-01
48526,3:21-cv-00762-jdp                       ,21,jdp ,2021-12-02,,1 ,2022-03-28,899,05:0702   ,,,n,2021-12-02
48529,3:21-cv-00761-wmc                       ,21,wmc ,2021-12-02,,1 ,,550,42:1983pr ,,,y,2021-12-02
48530,3:21-cv-00763-jdp                       ,21,jdp ,2021-12-02,,1 ,2022-07-08,480,15:1681   ,,,n,2021-12-02
48531,3:21-cv-00764-jdp                       ,21,jdp ,2021-12-02,,1 ,,440,42:1983cv ,,,y,2021-12-02
48532,3:21-cv-00765-wmc                       ,21,wmc ,2021-12-03,,1 ,2022-05-23,791,29:1132   ,,,n,2021-12-03
48533,3:21-cv-00766-slc                       ,21,slc ,2021-12-03,,1 ,2022-04-14,865,42:0402   ,,,n,2021-12-03
48534,3:21-cv-00767-wmc                       ,21,wmc ,2021-12-03,,1 ,2021-12-20,365,28:1332pl ,1,5,n,2021-12-03
48535,3:21-cv-00768-jdp                       ,21,jdp ,2021-12-03,,1 ,2023-01-10,865,42:0402   ,,,n,2021-12-03
48538,3:21-cv-00770-jdp                       ,21,jdp ,2021-12-06,,1 ,2022-01-20,470,18:1961   ,,,n,2021-12-06
48539,3:21-cv-00769-jdp                       ,21,jdp ,2021-12-06,,1 ,2022-04-15,550,42:1983pr ,,,y,2021-12-06
48540,3:21-cv-00771-bbc                       ,21,bbc ,2021-12-06,,1 ,2022-04-05,550,42:1983pr ,,,y,2021-12-06
48541,3:21-cv-00772-wmc                       ,21,wmc ,2021-12-07,,1 ,,550,28:1983   ,,,y,2021-12-07
48542,3:21-cv-00773-jdp                       ,21,jdp ,2021-12-07,,1 ,2022-08-05,710,29:0201fl ,,,n,2021-12-07
48543,3:21-cv-00774-jdp                       ,21,jdp ,2021-12-07,,2 ,2023-01-12,350,28:1441tm ,1,5,n,2021-12-07
48551,3:21-cv-00775-jdp                       ,21,jdp ,2021-12-08,,1 ,2022-06-28,791,29:1132   ,,,n,2021-12-08
48552,3:21-cv-00776-wmc                       ,21,wmc ,2021-12-08,,1 ,2023-01-03,367,28:1332pl ,1,5,n,2021-12-08
48555,3:21-cv-00777-wmc                       ,21,wmc ,2021-12-09,,1 ,2022-01-10,480,15:1681   ,,,n,2021-12-09
48556,3:21-cv-00778-wmc                       ,21,wmc ,2021-12-09,,1 ,,863,42:0405wc ,,,n,2021-12-09
48557,3:21-cv-00779-wmc                       ,21,wmc ,2021-12-09,,1 ,2022-11-04,791,28:1001   ,,,n,2021-12-09
48558,3:21-cv-00780-wmc                       ,21,wmc ,2021-12-09,,1 ,2023-04-18,865,42:0402   ,,,n,2021-12-09
48559,3:21-cv-00782-wmc                       ,21,wmc ,2021-12-10,,1 ,2023-04-11,385,28:1332pd ,5,5,n,2021-12-10
48560,3:21-cv-00783-jdp                       ,21,jdp ,2021-12-10,,2 ,2022-01-11,190,28:1332bc ,1,2,n,2021-12-10
48561,3:21-cv-00781-wmc                       ,21,wmc ,2021-12-10,,1 ,2021-12-15,890,42:1983cv ,,,y,2021-12-10
48562,3:21-cv-00784-jdp                       ,21,jdp ,2021-12-10,,1 ,2022-01-27,550,42:1983pr ,,,y,2021-12-10
48563,3:21-cv-00785-jdp                       ,21,jdp ,2021-12-10,,1 ,2022-05-03,840,15:1114   ,,,n,2021-12-10
48564,3:21-cv-00786-jdp                       ,21,jdp ,2021-12-10,,2 ,,190,28:1332oc ,5,5,n,2021-12-10
48565,3:21-cv-00787-jdp                       ,21,jdp ,2021-12-10,,1 ,2022-03-30,840,15:1114   ,,,n,2021-12-10
48566,3:21-cv-00740-slc                       ,21,slc ,2021-12-13,,1 ,2022-01-20,791,29:1362   ,,,n,2021-12-13
48569,3:21-cv-00788-bbc                       ,21,bbc ,2021-12-13,,1 ,2022-03-02,440,42:1983cv ,,,y,2021-12-13
48572,3:21-cv-00789-jdp                       ,21,jdp ,2021-12-14,,1 ,2022-09-22,550,42:1983pr ,,,y,2021-12-14
48573,3:21-cv-00790-slc                       ,21,slc ,2021-12-15,,1 ,2022-03-02,440,42:1983cv ,,,n,2021-12-15
48576,3:21-cv-00791-wmc                       ,21,wmc ,2021-12-15,,1 ,2022-06-27,220,28:1345fc ,,,n,2021-12-15
48577,3:21-cv-00792-wmc                       ,21,wmc ,2021-12-15,,1 ,2022-02-11,550,42:1983pr ,,,y,2021-12-15
48578,3:21-cv-00794-jdp                       ,21,jdp ,2021-12-16,,1 ,2022-09-30,550,42:1983pr ,,,y,2021-12-16
48579,3:21-cv-00795-wmc                       ,21,wmc ,2021-12-16,,2 ,2022-01-26,140,28:1332ni ,1,5,y,2021-12-16
48582,3:21-cv-00796-jdp                       ,21,jdp ,2021-12-16,,5 ,2023-01-19,442,29:0621   ,,,n,2021-12-16
48583,3:21-cv-00798-jdp                       ,21,jdp ,2021-12-16,,2 ,2022-02-03,440,42:1983cv ,,,y,2021-12-16
48584,3:21-cv-00797-bbc                       ,21,bbc ,2021-12-16,,1 ,2022-04-14,530,28:2254   ,,,y,2021-12-16
48585,3:21-cv-00799-jdp                       ,21,jdp ,2021-12-17,,1 ,,550,42:1983pr ,,,n,2021-12-17
48586,3:21-cv-00800-wmc                       ,21,wmc ,2021-12-17,,1 ,2023-03-28,440,42:1983cv ,,,n,2021-12-17
48587,3:21-cv-00801-wmc                       ,21,wmc ,2021-12-20,,1 ,2022-06-15,865,42:0402   ,,,n,2021-12-20
48590,3:21-cv-00802-jdp                       ,21,jdp ,2021-12-20,,1 ,2022-10-31,442,42:1983ed ,,,y,2021-12-20
48591,3:21-cv-00803-wmc                       ,21,wmc ,2021-12-20,,1 ,,530,28:2254   ,,,y,2021-12-20
48599,3:21-cv-00804-bbc                       ,21,bbc ,2021-12-22,,1 ,2022-02-02,440,42:1983cv ,,,y,2021-12-22
48600,3:21-cv-00805-jdp                       ,21,jdp ,2021-12-22,,1 ,2022-08-18,441,42:1983cv ,,,n,2021-12-22
48601,3:21-cv-00806-wmc                       ,21,wmc ,2021-12-22,,1 ,2022-05-04,791,29:1132   ,,,n,2021-12-22
48602,3:21-cv-00807-bbc                       ,21,bbc ,2021-12-22,,1 ,2022-03-02,440,42:1983cv ,,,y,2021-12-22
48603,3:21-cv-00808-jdp                       ,21,jdp ,2021-12-23,,2 ,2022-07-13,365,28:1332pi ,1,2,n,2021-12-23
48604,3:21-cv-00809-jdp                       ,21,jdp ,2021-12-23,,1 ,,530,28:2254   ,,,n,2021-12-23
48605,3:21-cv-00810-jdp                       ,21,jdp ,2021-12-23,,2 ,2022-01-03,120,28:1441pr ,,,y,2021-12-23
48606,3:21-cv-00811-jdp                       ,21,jdp ,2021-12-23,,1 ,2022-01-03,120,09:0010   ,,,y,2021-12-23
48607,3:21-cv-00812-jdp                       ,21,jdp ,2021-12-24,,1 ,2022-02-15,485,47:227    ,,,n,2021-12-24
48608,3:21-cv-00813-wmc                       ,21,wmc ,2021-12-27,,1 ,,440,42:1983cv ,,,n,2021-12-27
48609,3:21-cv-00814-wmc                       ,21,wmc ,2021-12-27,,1 ,,864,42:0405id ,,,n,2021-12-27
48610,3:21-cv-00815-slc                       ,21,slc ,2021-12-27,,1 ,,865,42:0402   ,,,n,2021-12-27
48611,3:21-cv-00816-jdp                       ,21,jdp ,2021-12-28,,1 ,,710,29:0201fl ,,,n,2021-12-28
48612,3:21-cv-00817-jdp                       ,21,jdp ,2021-12-28,,1 ,,440,42:1983cv ,,,n,2021-12-28
48613,3:21-cv-00818-jdp                       ,21,jdp ,2021-12-29,,1 ,2022-05-13,791,29:1132   ,,,n,2021-12-29
48614,3:21-cv-00819-bbc                       ,21,bbc ,2021-12-29,,1 ,2022-01-28,440,28:1331b  ,,,y,2021-12-29
48615,3:21-cv-00820-jdp                       ,21,jdp ,2021-12-30,,2 ,2022-08-15,190,28:1332ds ,1,5,n,2021-12-30
48616,3:21-cv-00822-wmc                       ,21,wmc ,2021-12-30,,1 ,2022-11-14,422,28:1334   ,,,n,2021-12-30
48617,3:21-cv-00821-wmc                       ,21,wmc ,2021-12-30,2022-05-27,4 ,,530,28:2241   ,,,y,2022-05-27
48617,3:21-cv-00821-wmc                       ,21,wmc ,2021-12-30,2022-05-27,4 ,,530,28:2241   ,,,y,2022-05-27
48618,3:21-cv-00823-jdp                       ,21,jdp ,2021-12-30,,2 ,2022-10-05,110,28:1332bc ,1,5,n,2021-12-30
48619,3:22-cv-00001-jdp                       ,22,jdp ,2022-01-03,,1 ,2023-01-03,443,42:3601   ,,,n,2022-01-03
48620,3:22-cv-00002-jdp                       ,22,jdp ,2022-01-03,,1 ,2022-08-05,550,42:1983pr ,,,y,2022-01-03
48624,3:22-cv-00003-wmc                       ,22,wmc ,2022-01-03,,1 ,,440,42:1983cv ,,,y,2022-01-03
48625,3:22-cv-00004-jdp                       ,22,jdp ,2022-01-03,,1 ,,830,35:0271   ,,,n,2022-01-03
48626,3:22-cv-00005-wmc                       ,22,wmc ,2022-01-03,,1 ,,550,42:1983pr ,,,y,2022-01-03
48627,3:22-cv-00006-wmc                       ,22,wmc ,2022-01-03,,1 ,,550,42:1983pr ,,,y,2022-01-03
48628,3:22-cv-00007-jdp                       ,22,jdp ,2022-01-04,,1 ,2022-06-03,840,15:1114   ,,,n,2022-01-04
48629,3:22-cv-00008-slc                       ,22,slc ,2022-01-04,,1 ,2023-05-04,440,42:1983cv ,,,n,2022-01-04
48630,3:22-cv-00009-bbc                       ,22,bbc ,2022-01-05,,1 ,2022-05-18,442,42:1983cv ,,,n,2022-01-05
48631,3:22-cv-00010-jdp                       ,22,jdp ,2022-01-05,,2 ,2022-01-07,120,28:1444   ,,,y,2022-01-05
48634,3:22-cv-00011-wmc                       ,22,wmc ,2022-01-05,,1 ,2023-05-05,440,42:1983cv ,,,n,2022-01-05
48669,3:22-cv-00012-jdp                       ,22,jdp ,2022-01-07,,1 ,2022-05-17,625,21:0881   ,,,n,2022-01-07
