Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg,Group
41829,3:18-cv-00366-jdp                       ,jdp ,2018-05-16,,2018-07-09,360,28:1332pi ,1,5,n,2018-05-16,Torts/Personal Injury
41830,3:18-cv-00367-wmc                       ,wmc ,2018-05-17,,2018-10-23,864,42:0405id ,,,n,2018-05-17,Social Security
41831,3:18-cv-00369-slc                       ,slc ,2018-05-17,,2018-10-22,864,42:0405id ,,,n,2018-05-17,Social Security
41832,3:18-cv-00370-jdp                       ,jdp ,2018-05-17,,2019-12-06,555,42:1983pr ,,,y,2018-05-17,Prisoner Petitions
41833,3:18-cv-00371-bbc                       ,bbc ,2018-05-17,,2019-11-20,442,29:0633   ,,,n,2018-05-17,Civil Rights
41834,3:18-cv-00372-wmc                       ,wmc ,2018-05-17,,2018-11-26,555,42:1983pr ,,,y,2018-05-17,Prisoner Petitions
41835,3:18-cv-00373-bbc                       ,bbc ,2018-05-17,,2018-10-03,555,28:1331   ,,,y,2018-05-17,Prisoner Petitions
41836,3:18-cv-00374-bbc                       ,bbc ,2018-05-17,,2018-07-16,555,42:1983pr ,,,y,2018-05-17,Prisoner Petitions
41838,3:18-cv-00368-jdp                       ,jdp ,2018-05-17,,2020-11-12,440,42:1983cv ,,,y,2018-05-17,Civil Rights
41837,3:18-cv-00375-jdp                       ,jdp ,2018-05-18,,2019-04-26,480,47:0227   ,,,n,2018-05-18,Other Statutes
41839,3:18-cv-00376-wmc                       ,wmc ,2018-05-18,,2018-08-14,890,28:2201dj ,,,n,2018-05-18,Other Statutes
41842,3:18-cv-00377-wmc                       ,wmc ,2018-05-18,,2020-08-06,480,15:1692   ,,,n,2018-05-18,Other Statutes
41843,3:18-cv-00378-slc                       ,slc ,2018-05-18,2020-01-10,2020-01-15,863,42:0405wc ,,,n,2020-01-10,Social Security
41843,3:18-cv-00378-slc                       ,slc ,2018-05-18,2020-01-10,2020-01-15,863,42:0405wc ,,,n,2020-01-10,Social Security
41844,3:18-cv-00379-jdp                       ,jdp ,2018-05-18,,2019-10-18,110,28:1331bc ,,,n,2018-05-18,﻿Contract
41845,3:18-cv-00380-jdp                       ,jdp ,2018-05-18,,2018-10-03,367,28:1441pl ,,,n,2018-05-18,Torts/Personal Injury
41850,3:18-cv-00381-wmc                       ,wmc ,2018-05-18,2018-07-20,2021-11-19,555,42:1983pr ,,,y,2018-07-20,Prisoner Petitions
41850,3:18-cv-00381-wmc                       ,wmc ,2018-05-18,2018-07-20,2021-11-19,555,42:1983pr ,,,y,2018-07-20,Prisoner Petitions
41851,3:18-cv-00382-wmc                       ,wmc ,2018-05-18,,2019-05-14,550,42:1983pr ,,,y,2018-05-18,Prisoner Petitions
41852,3:18-cv-00383-wmc                       ,wmc ,2018-05-18,,2021-10-05,530,28:2241   ,,,y,2018-05-18,Habeas Corpus
41848,3:18-cv-00384-jdp                       ,jdp ,2018-05-21,,2018-11-20,864,42:0405id ,,,n,2018-05-21,Social Security
41849,3:18-cv-00385-jdp                       ,jdp ,2018-05-21,,2019-12-10,550,42:1983pr ,,,y,2018-05-21,Prisoner Petitions
41853,3:18-cv-00386-jdp                       ,jdp ,2018-05-21,,2019-08-23,550,42:1983pr ,,,y,2018-05-21,Prisoner Petitions
41854,3:18-cv-00387-wmc                       ,wmc ,2018-05-21,,2018-07-09,555,42:1983pr ,,,y,2018-05-21,Prisoner Petitions
41861,3:18-cv-00389-wmc                       ,wmc ,2018-05-21,,2021-07-09,555,42:1983pr ,,,y,2018-05-21,Prisoner Petitions
41855,3:18-cv-00388-jdp                       ,jdp ,2018-05-22,,2018-10-17,864,42:0405id ,,,n,2018-05-22,Social Security
41860,3:18-cv-00390-wmc                       ,wmc ,2018-05-22,,2019-09-25,864,42:0405wc ,,,n,2018-05-22,Social Security
41862,3:18-cv-00391-wmc                       ,wmc ,2018-05-22,,2019-08-16,440,42:1983cv ,,,n,2018-05-22,Civil Rights
41863,3:18-cv-00392-jdp                       ,jdp ,2018-05-22,,2018-11-28,899,42:0205   ,,,n,2018-05-22,Other Statutes
41864,3:18-cv-00393-bbc                       ,bbc ,2018-05-22,,2018-11-26,555,42:1983pr ,,,y,2018-05-22,Prisoner Petitions
41865,3:18-cv-00394-slc                       ,slc ,2018-05-22,,2019-09-27,864,42:0405id ,,,n,2018-05-22,Social Security
41866,3:18-cv-00395-wmc                       ,wmc ,2018-05-23,,2018-12-12,480,15:1692   ,,,n,2018-05-23,Other Statutes
41875,3:18-cv-00396-jdp                       ,jdp ,2018-05-23,,2020-02-25,550,28:1331b  ,,,y,2018-05-23,Prisoner Petitions
41876,3:18-cv-00397-jdp                       ,jdp ,2018-05-24,,2018-12-18,555,42:1983pr ,,,y,2018-05-24,Prisoner Petitions
41877,3:18-cv-00398-jdp                       ,jdp ,2018-05-24,2018-10-31,2018-12-18,555,42:1983pr ,,,y,2018-10-31,Prisoner Petitions
41877,3:18-cv-00398-jdp                       ,jdp ,2018-05-24,2018-10-31,2018-12-18,555,42:1983pr ,,,y,2018-10-31,Prisoner Petitions
41880,3:18-cv-00400-wmc                       ,wmc ,2018-05-24,,,530,28:2254   ,,,n,2018-05-24,Habeas Corpus
41878,3:18-cv-00399-jdp                       ,jdp ,2018-05-24,,2018-12-18,550,42:1983pr ,,,y,2018-05-24,Prisoner Petitions
41881,3:18-cv-00401-jdp                       ,jdp ,2018-05-24,,2018-06-14,365,28:1332pi ,2,1,n,2018-05-24,Torts/Personal Injury
41882,3:18-cv-00402-bbc                       ,bbc ,2018-05-24,,2019-09-04,445,42:12101  ,,,n,2018-05-24,Civil Rights
41885,3:18-cv-00404-wmc                       ,wmc ,2018-05-25,,2019-08-27,130,40:0270   ,,,n,2018-05-25,Contract
41886,3:18-cv-00403-bbc                       ,bbc ,2018-05-25,,2019-11-08,530,28:2254   ,,,y,2018-05-25,Habeas Corpus
41891,3:18-cv-00405-bbc                       ,bbc ,2018-05-29,,2019-04-10,864,42:0405id ,,,n,2018-05-29,Social Security
41892,3:18-cv-00406-wmc                       ,wmc ,2018-05-29,,2019-10-08,864,42:0405id ,,,n,2018-05-29,Social Security
41893,3:18-cv-00407-wmc                       ,wmc ,2018-05-29,,2019-11-27,840,15:1114   ,,,n,2018-05-29,Property Rights
41894,3:18-cv-00409-wmc                       ,wmc ,2018-05-29,,2019-01-28,480,15:1692   ,,,n,2018-05-29,Other Statutes
41895,3:18-cv-00410-slc                       ,slc ,2018-05-29,,2018-08-21,480,15:1692   ,,,n,2018-05-29,Other Statutes
41896,3:18-cv-00411-wmc                       ,wmc ,2018-05-29,,2019-11-22,550,42:1983pr ,,,y,2018-05-29,Prisoner Petitions
41897,3:18-cv-00408-wmc                       ,wmc ,2018-05-29,,2021-11-23,530,28:2241   ,,,y,2018-05-29,Habeas Corpus
41901,3:18-cv-00412-bbc                       ,bbc ,2018-05-29,,2019-10-24,550,42:1983pr ,,,y,2018-05-29,Prisoner Petitions
41899,3:18-cv-00413-wmc                       ,wmc ,2018-05-30,,2018-06-13,480,15:1692   ,,,n,2018-05-30,Other Statutes
41900,3:18-cv-00414-slc                       ,slc ,2018-05-30,,2019-05-28,480,47:0227   ,,,n,2018-05-30,Other Statutes
41902,3:18-cv-00415-jdp                       ,jdp ,2018-05-30,,2018-12-20,864,42:0405id ,,,n,2018-05-30,Social Security
41905,3:18-cv-00416-wmc                       ,wmc ,2018-05-30,,2019-03-14,196,15:1051   ,,,n,2018-05-30,Contract
41925,3:18-cv-00418-bbc                       ,bbc ,2018-05-31,,2019-02-11,864,42:0405id ,,,n,2018-05-31,Social Security
41926,3:18-cv-00417-bbc                       ,bbc ,2018-05-31,2018-10-17,2019-10-30,190,28:1331   ,,,y,2018-10-17,Contract
41926,3:18-cv-00417-bbc                       ,bbc ,2018-05-31,2018-10-17,2019-10-30,190,28:1331   ,,,y,2018-10-17,Contract
41937,3:18-cv-00419-jdp                       ,jdp ,2018-05-31,,2018-06-07,190,28:1441dj ,1,5,n,2018-05-31,Contract
41938,3:18-cv-00420-slc                       ,slc ,2018-05-31,,2018-10-12,480,15:1692   ,,,n,2018-05-31,Other Statutes
41939,3:18-cv-00421-wmc                       ,wmc ,2018-06-01,,2019-11-21,864,42:0405id ,,,n,2018-06-01,Social Security
41940,3:18-cv-00422-bbc                       ,bbc ,2018-06-01,,2019-12-11,550,42:1983pr ,,,y,2018-06-01,Prisoner Petitions
41944,3:18-cv-00423-jdp                       ,jdp ,2018-06-04,,2018-06-12,380,28:1441pr ,1,5,n,2018-06-04,Personal Property
41945,3:18-cv-00424-wmc                       ,wmc ,2018-06-04,,2019-07-08,360,28:2671   ,,,n,2018-06-04,Torts/Personal Injury
41946,3:18-cv-00425-wmc                       ,wmc ,2018-06-04,,2019-01-16,791,29:1132   ,,,n,2018-06-04,Labor
41947,3:18-cv-00426-jdp                       ,jdp ,2018-06-04,,2019-04-04,360,28:1332pi ,1,5,n,2018-06-04,Torts/Personal Injury
41948,3:18-cv-00427-wmc                       ,wmc ,2018-06-04,,2018-09-21,791,29:1132   ,,,n,2018-06-04,Labor
41949,3:18-cv-00428-wmc                       ,wmc ,2018-06-04,,2018-12-03,791,29:1132   ,,,n,2018-06-04,Labor
41950,3:18-cv-00429-jdp                       ,jdp ,2018-06-05,,2019-05-29,820,17:0501   ,,,n,2018-06-05,Property Rights
41951,3:18-cv-00430-bbc                       ,bbc ,2018-06-05,,2019-05-09,863,42:0405wc ,,,n,2018-06-05,Social Security
41952,3:18-cv-00431-wmc                       ,wmc ,2018-06-05,,2018-09-19,820,17:0501   ,,,n,2018-06-05,Property Rights
41953,3:18-cv-00433-wmc                       ,wmc ,2018-06-05,,2019-09-09,863,42:0405wc ,,,n,2018-06-05,Social Security
41954,3:18-cv-00432-jdp                       ,jdp ,2018-06-05,,2018-07-31,555,42:1983pr ,,,y,2018-06-05,Prisoner Petitions
41957,3:18-cv-00434-jdp                       ,jdp ,2018-06-05,,2018-08-14,530,28:2254   ,,,y,2018-06-05,Habeas Corpus
41962,3:18-cv-00435-wmc                       ,wmc ,2018-06-05,,2020-12-14,555,42:1983pr ,,,y,2018-06-05,Prisoner Petitions
41963,3:18-cv-00436-jdp                       ,jdp ,2018-06-05,,2018-07-25,890,47:0227   ,,,n,2018-06-05,Other Statutes
41964,3:18-cv-00437-jdp                       ,jdp ,2018-06-06,,2018-07-16,550,42:1983pr ,,,y,2018-06-06,Prisoner Petitions
41965,3:18-cv-00438-jdp                       ,jdp ,2018-06-06,,2018-11-01,864,42:0405id ,,,n,2018-06-06,Social Security
41970,3:18-cv-00439-jdp                       ,jdp ,2018-06-07,,2018-07-09,530,28:2241   ,,,y,2018-06-07,Habeas Corpus
41971,3:18-cv-00440-wmc                       ,wmc ,2018-06-08,,2018-11-20,360,28:1332pi ,2,5,n,2018-06-08,Torts/Personal Injury
41973,3:18-cv-00442-bbc                       ,bbc ,2018-06-08,,2018-08-21,550,42:1983pr ,,,y,2018-06-08,Prisoner Petitions
41974,3:18-cv-00441-wmc                       ,wmc ,2018-06-08,,2022-09-30,550,42:1983pr ,,,y,2018-06-08,Prisoner Petitions
41975,3:18-cv-00443-jdp                       ,jdp ,2018-06-08,,2019-03-14,751,29:2601   ,,,n,2018-06-08,Labor
41976,3:18-cv-00444-jdp                       ,jdp ,2018-06-11,,2018-10-01,360,28:1332pi ,1,5,n,2018-06-11,Torts/Personal Injury
41977,3:18-cv-00445-jdp                       ,jdp ,2018-06-11,,2018-10-16,820,17:0501   ,,,n,2018-06-11,Property Rights
41980,3:18-cv-00447-wmc                       ,wmc ,2018-06-11,,2019-09-30,864,42:0405id ,,,n,2018-06-11,Social Security
41981,3:18-cv-00446-jdp                       ,jdp ,2018-06-11,,2020-02-21,550,42:1983pr ,,,y,2018-06-11,Prisoner Petitions
41982,3:18-cv-00448-wmc                       ,wmc ,2018-06-11,,2020-02-28,555,42:1983pr ,,,y,2018-06-11,Prisoner Petitions
41983,3:18-cv-00449-wmc                       ,wmc ,2018-06-11,,2020-04-06,510,28:2255   ,,,y,2018-06-11,Habeas Corpus
41984,3:18-cv-00450-jdp                       ,jdp ,2018-06-12,2020-11-13,2021-03-12,550,42:1983cv ,,,n,2020-11-13,Prisoner Petitions
41984,3:18-cv-00450-jdp                       ,jdp ,2018-06-12,2020-11-13,2021-03-12,550,42:1983cv ,,,n,2020-11-13,Prisoner Petitions
41989,3:18-cv-00451-bbc                       ,bbc ,2018-06-13,,2019-04-22,864,42:0405id ,,,n,2018-06-13,Social Security
41990,3:18-cv-00452-wmc                       ,wmc ,2018-06-13,,2018-10-19,550,42:1983pr ,,,y,2018-06-13,Prisoner Petitions
41991,3:18-cv-00453-jdp                       ,jdp ,2018-06-13,,2018-11-01,530,28:2254   ,,,y,2018-06-13,Habeas Corpus
41992,3:18-cv-00454-wmc                       ,wmc ,2018-06-13,,2020-07-06,550,42:1983pr ,,,y,2018-06-13,Prisoner Petitions
41999,3:18-cv-00455-jdp                       ,jdp ,2018-06-14,,2018-07-06,470,18:1961   ,,,n,2018-06-14,Other Statutes
42008,3:18-cv-00456-jdp                       ,jdp ,2018-06-14,,2020-03-06,442,42:1983cv ,,,y,2018-06-14,Civil Rights
42011,3:18-cv-00458-wmc                       ,wmc ,2018-06-14,,2021-08-20,440,42:1981cv ,,,y,2018-06-14,Civil Rights
42012,3:18-cv-00459-jdp                       ,jdp ,2018-06-14,,2018-06-21,440,42:1981cv ,,,y,2018-06-14,Civil Rights
42010,3:18-cv-00457-wmc                       ,wmc ,2018-06-14,,2020-05-22,440,42:1983cv ,,,n,2018-06-14,Civil Rights
42019,3:18-cv-00460-bbc                       ,bbc ,2018-06-15,2018-08-16,2020-01-23,555,42:1983pr ,,,y,2018-08-16,Prisoner Petitions
42019,3:18-cv-00460-bbc                       ,bbc ,2018-06-15,2018-08-16,2020-01-23,555,42:1983pr ,,,y,2018-08-16,Prisoner Petitions
42020,3:18-cv-00461-jdp                       ,jdp ,2018-06-18,,2019-08-27,440,42:1983cv ,,,n,2018-06-18,Civil Rights
42023,3:18-cv-00462-jdp                       ,jdp ,2018-06-18,,2018-10-09,510,28:2255   ,,,y,2018-06-18,Habeas Corpus
42024,3:18-cv-00463-jdp                       ,jdp ,2018-06-18,,2019-08-15,450,28:1337   ,,,n,2018-06-18,Other Statutes
42025,3:18-cv-00464-wmc                       ,wmc ,2018-06-18,,2018-11-05,690,28:1345ff ,,,n,2018-06-18,Forfeiture/Penalty 
42028,3:18-cv-00465-wmc                       ,wmc ,2018-06-18,,2018-08-30,550,42:1983pr ,,,y,2018-06-18,Prisoner Petitions
42029,3:18-cv-00468-wmc                       ,wmc ,2018-06-18,,2019-05-07,530,28:2241   ,,,y,2018-06-18,Habeas Corpus
42030,3:18-cv-00469-wmc                       ,wmc ,2018-06-18,,2018-07-31,555,42:1983pr ,,,y,2018-06-18,Prisoner Petitions
42034,3:18-cv-00466-wmc                       ,wmc ,2018-06-18,,2018-10-04,530,28:2254   ,,,y,2018-06-18,Habeas Corpus
42031,3:18-cv-00470-wmc                       ,wmc ,2018-06-19,,2019-11-08,864,42:0405id ,,,n,2018-06-19,Social Security
42035,3:18-cv-00471-jdp                       ,jdp ,2018-06-19,,2018-06-20,441,42:1973   ,,,n,2018-06-19,Civil Rights
42036,3:18-cv-00472-jdp                       ,jdp ,2018-06-19,,2019-02-08,480,15:1692   ,,,n,2018-06-19,Other Statutes
42037,3:18-cv-00473-jdp                       ,jdp ,2018-06-19,,2019-07-09,190,28:1332bc ,4,5,n,2018-06-19,Contract
42038,3:18-cv-00474-wmc                       ,wmc ,2018-06-19,,2018-12-18,864,42:0405id ,,,n,2018-06-19,Social Security
42039,3:18-cv-00475-wmc                       ,wmc ,2018-06-20,,2018-12-03,864,42:0405id ,,,n,2018-06-20,Social Security
42059,3:18-cv-00467-jdp                       ,jdp ,2018-06-21,,2020-08-28,550,28:1441pr ,,,y,2018-06-21,Prisoner Petitions
42063,3:18-cv-00476-jdp                       ,jdp ,2018-06-22,,2019-03-26,864,42:0405id ,,,n,2018-06-22,Social Security
42068,3:18-cv-00477-slc                       ,slc ,2018-06-22,,2019-03-08,110,28:1441in ,1,5,n,2018-06-22,﻿Contract
42071,3:18-cv-00478-slc                       ,slc ,2018-06-22,,2019-02-19,751,29:2601   ,,,n,2018-06-22,Labor
42072,3:18-cv-00479-jdp                       ,jdp ,2018-06-22,,2019-05-03,442,42:2000e  ,,,n,2018-06-22,Civil Rights
42073,3:18-cv-00480-jdp                       ,jdp ,2018-06-25,,2018-10-18,555,42:1983pr ,,,y,2018-06-25,Prisoner Petitions
42074,3:18-cv-00481-wmc                       ,wmc ,2018-06-25,,2018-11-09,480,15:1692   ,,,n,2018-06-25,Other Statutes
42075,3:18-cv-00482-jdp                       ,jdp ,2018-06-25,,2018-12-20,480,15:1692   ,,,n,2018-06-25,Other Statutes
42076,3:18-cv-00483-bbc                       ,bbc ,2018-06-25,,2019-11-20,555,42:1983pr ,,,y,2018-06-25,Prisoner Petitions
42077,3:18-cv-00484-jdp                       ,jdp ,2018-06-26,,2019-01-22,864,42:0405id ,,,n,2018-06-26,Social Security
42078,3:18-cv-00485-wmc                       ,wmc ,2018-06-26,,2022-02-16,550,42:1983pr ,,,y,2018-06-26,Prisoner Petitions
42079,3:18-cv-00486-wmc                       ,wmc ,2018-06-26,,2019-04-16,480,15:1692   ,,,n,2018-06-26,Other Statutes
42080,3:18-cv-00487-slc                       ,slc ,2018-06-26,,2019-04-19,480,15:1692   ,,,n,2018-06-26,Other Statutes
42081,3:18-cv-00488-wmc                       ,wmc ,2018-06-26,,2019-01-15,480,15:1693   ,,,n,2018-06-26,Other Statutes
42082,3:18-cv-00489-jdp                       ,jdp ,2018-06-26,,2018-07-25,555,42:1983pr ,,,y,2018-06-26,Prisoner Petitions
42083,3:18-cv-00490-wmc                       ,wmc ,2018-06-26,,2019-02-20,864,42:0405id ,,,n,2018-06-26,Social Security
42084,3:18-cv-00491-jdp                       ,jdp ,2018-06-26,,2019-01-04,110,28:1335   ,,,n,2018-06-26,﻿Contract
42085,3:18-cv-00492-wmc                       ,wmc ,2018-06-27,,2019-06-28,710,29:0206   ,,,n,2018-06-27,Labor
42086,3:18-cv-00493-wmc                       ,wmc ,2018-06-27,,2022-06-29,555,42:1983pr ,,,y,2018-06-27,Prisoner Petitions
42087,3:18-cv-00494-jdp                       ,jdp ,2018-06-27,,2019-02-28,864,42:0405id ,,,n,2018-06-27,Social Security
42088,3:18-cv-00495-wmc                       ,wmc ,2018-06-27,,2019-05-22,220,28:1345fc ,,,n,2018-06-27,Real Property
42089,3:18-cv-00497-jdp                       ,jdp ,2018-06-27,,2019-01-15,530,28:2254   ,,,y,2018-06-27,Habeas Corpus
42090,3:18-cv-00496-bbc                       ,bbc ,2018-06-27,,2018-12-03,550,42:1983pr ,,,y,2018-06-27,Prisoner Petitions
42091,3:18-cv-00498-jdp                       ,jdp ,2018-06-27,,2018-10-29,830,35:0271   ,,,n,2018-06-27,Property Rights
42093,3:18-cv-00499-wmc                       ,wmc ,2018-06-28,,2019-05-01,445,42:12101  ,,,n,2018-06-28,Civil Rights
42096,3:18-cv-00500-wmc                       ,wmc ,2018-06-28,,2022-05-25,550,42:1983pr ,,,y,2018-06-28,Prisoner Petitions
42097,3:18-cv-00501-jdp                       ,jdp ,2018-06-28,,2018-08-28,710,29:0206   ,,,n,2018-06-28,Labor
42098,3:18-cv-00502-jdp                       ,jdp ,2018-06-29,,2019-04-04,865,42:0405id ,,,n,2018-06-29,Social Security
42099,3:18-cv-00503-jdp                       ,jdp ,2018-06-29,,2019-01-02,555,42:1983pr ,,,y,2018-06-29,Prisoner Petitions
42101,3:18-cv-00504-wmc                       ,wmc ,2018-06-29,,2019-01-03,864,42:0405id ,,,n,2018-06-29,Social Security
42102,3:18-cv-00505-bbc                       ,bbc ,2018-06-29,,2018-10-19,443,42:3601   ,,,n,2018-06-29,Civil Rights
42103,3:18-cv-00506-wmc                       ,wmc ,2018-06-29,,2018-12-11,791,29:1132   ,,,n,2018-06-29,Labor
42104,3:18-cv-00507-jdp                       ,jdp ,2018-07-02,,2019-09-23,442,42:2000e  ,,,n,2018-07-02,Civil Rights
42105,3:18-cv-00509-jdp                       ,jdp ,2018-07-02,,2019-07-15,790,29:0651   ,,,n,2018-07-02,Labor
42106,3:18-cv-00508-jdp                       ,jdp ,2018-07-02,,2018-07-10,442,42:1983cv ,,,y,2018-07-02,Civil Rights
42107,3:18-cv-00510-jdp                       ,jdp ,2018-07-03,,2019-12-18,440,42:1983cv ,,,y,2018-07-03,Civil Rights
42108,3:18-cv-00511-slc                       ,slc ,2018-07-03,,2018-11-08,110,28:2201in ,5,2,n,2018-07-03,﻿Contract
42109,3:18-cv-00512-jdp                       ,jdp ,2018-07-03,,2018-08-03,550,42:1983pr ,,,y,2018-07-03,Prisoner Petitions
42110,3:18-cv-00513-jdp                       ,jdp ,2018-07-03,,2018-08-03,550,42:1983pr ,,,y,2018-07-03,Prisoner Petitions
42112,3:18-cv-00517-wmc                       ,wmc ,2018-07-05,,2018-10-11,480,15:1692   ,,,n,2018-07-05,Other Statutes
42113,3:18-cv-00515-bbc                       ,bbc ,2018-07-05,,2019-07-25,440,42:1983cv ,,,y,2018-07-05,Civil Rights
42111,3:18-cv-00514-jdp                       ,jdp ,2018-07-05,,2018-07-25,440,42:1983cv ,,,y,2018-07-05,Civil Rights
42114,3:18-cv-00518-wmc                       ,wmc ,2018-07-06,,2019-04-03,190,28:1332oc ,2,5,n,2018-07-06,Contract
42118,3:18-cv-00519-jdp                       ,jdp ,2018-07-09,,2018-10-15,791,29:1132   ,,,n,2018-07-09,Labor
42119,3:18-cv-00521-bbc                       ,bbc ,2018-07-09,,2018-11-01,550,42:1983pr ,,,y,2018-07-09,Prisoner Petitions
42120,3:18-cv-00522-slc                       ,slc ,2018-07-09,,2018-08-30,791,29:1132   ,,,n,2018-07-09,Labor
42121,3:18-cv-00516-bbc                       ,bbc ,2018-07-09,,2020-01-30,555,42:1983pr ,,,y,2018-07-09,Prisoner Petitions
42122,3:18-cv-00520-slc                       ,slc ,2018-07-09,,2020-08-11,530,28:2254   ,,,y,2018-07-09,Habeas Corpus
42123,3:18-cv-00523-wmc                       ,wmc ,2018-07-09,,2019-10-17,440,42:1983cv ,,,n,2018-07-09,Civil Rights
42124,3:18-cv-00524-slc                       ,slc ,2018-07-09,,2020-10-09,555,42:1983pr ,,,y,2018-07-09,Prisoner Petitions
42125,3:18-cv-00525-bbc                       ,bbc ,2018-07-10,,2018-11-14,220,28:1345fc ,,,n,2018-07-10,Real Property
42126,3:18-cv-00526-wmc                       ,wmc ,2018-07-10,,2019-11-18,864,42:0405id ,,,n,2018-07-10,Social Security
42127,3:18-cv-00527-jdp                       ,jdp ,2018-07-10,,2020-03-06,550,42:1983pr ,,,y,2018-07-10,Prisoner Petitions
42128,3:18-cv-00528-jdp                       ,jdp ,2018-07-10,,2020-03-09,550,42:1983pr ,,,y,2018-07-10,Prisoner Petitions
42129,3:18-cv-00529-wmc                       ,wmc ,2018-07-11,,2021-05-07,320,28:1332lb ,2,4,n,2018-07-11,Torts/Personal Injury
42130,3:18-cv-00530-slc                       ,slc ,2018-07-11,,2019-11-05,555,42:1983pr ,,,y,2018-07-11,Prisoner Petitions
42131,3:18-cv-00531-wmc                       ,wmc ,2018-07-11,,2019-10-09,550,42:1983pr ,,,y,2018-07-11,Prisoner Petitions
42132,3:18-cv-00532-jdp                       ,jdp ,2018-07-11,,2019-08-28,195,28:1332bc ,5,5,n,2018-07-11,Contract
42133,3:18-cv-00533-jdp                       ,jdp ,2018-07-11,,2018-08-23,480,18:2724   ,,,n,2018-07-11,Other Statutes
42141,3:18-cv-00534-jdp                       ,jdp ,2018-07-11,,2019-10-23,791,29:1132   ,,,n,2018-07-11,Labor
42147,3:18-cv-00535-jdp                       ,jdp ,2018-07-12,,2018-12-10,864,42:0405id ,,,n,2018-07-12,Social Security
42152,3:18-cv-00536-bbc                       ,bbc ,2018-07-12,,2019-03-13,864,42:0205   ,,,n,2018-07-12,Social Security
42153,3:18-cv-00537-jdp                       ,jdp ,2018-07-12,,2020-03-25,440,42:1983cv ,,,n,2018-07-12,Civil Rights
42154,3:18-cv-00538-bbc                       ,bbc ,2018-07-12,,2019-02-12,422,28:1334   ,,,n,2018-07-12,Bankruptcy
42155,3:18-cv-00539-bbc                       ,bbc ,2018-07-13,,2018-10-19,443,42:3601   ,,,n,2018-07-13,Civil Rights
42158,3:18-cv-00540-jdp                       ,jdp ,2018-07-13,,2021-01-20,550,42:1983pr ,,,y,2018-07-13,Prisoner Petitions
42159,3:18-cv-00541-jdp                       ,jdp ,2018-07-13,,2020-06-15,550,42:1983pr ,,,y,2018-07-13,Prisoner Petitions
42160,3:18-cv-00542-wmc                       ,wmc ,2018-07-13,,2019-04-10,791,29:1132   ,,,n,2018-07-13,Labor
42161,3:18-cv-00543-jdp                       ,jdp ,2018-07-16,,2018-12-04,480,15:1692   ,,,n,2018-07-16,Other Statutes
42165,3:18-cv-00544-bbc                       ,bbc ,2018-07-16,,2019-02-14,863,42:0405wc ,,,n,2018-07-16,Social Security
42166,3:18-cv-00545-jdp                       ,jdp ,2018-07-16,,2019-06-10,480,15:1681   ,,,n,2018-07-16,Other Statutes
42167,3:18-cv-00546-jdp                       ,jdp ,2018-07-16,,2018-08-17,555,42:1983pr ,,,y,2018-07-16,Prisoner Petitions
42168,3:18-cv-00547-slc                       ,slc ,2018-07-16,,2018-08-29,480,15:1681   ,,,n,2018-07-16,Other Statutes
42176,3:18-cv-00555-jdp                       ,jdp ,2018-07-16,,2021-03-26,550,42:1983pr ,,,y,2018-07-16,Prisoner Petitions
42169,3:18-cv-00548-slc                       ,slc ,2018-07-17,,2018-12-28,864,42:0405id ,,,n,2018-07-17,Social Security
42170,3:18-cv-00549-jdp                       ,jdp ,2018-07-17,,2019-03-13,864,42:0405id ,,,n,2018-07-17,Social Security
42171,3:18-cv-00550-wmc                       ,wmc ,2018-07-17,,2020-01-17,864,42:0405id ,,,n,2018-07-17,Social Security
42172,3:18-cv-00551-wmc                       ,wmc ,2018-07-17,,2018-10-11,791,29:1132   ,,,n,2018-07-17,Labor
42173,3:18-cv-00552-jdp                       ,jdp ,2018-07-17,,2019-06-28,550,42:1983pr ,,,n,2018-07-17,Prisoner Petitions
42174,3:18-cv-00553-wmc                       ,wmc ,2018-07-17,,2018-08-10,442,29:0651   ,,,n,2018-07-17,Civil Rights
42175,18-554,wmc ,2018-07-17,,,375,31:3729   ,,,n,2018-07-17,Personal Property
42178,3:18-cv-00556-bbc                       ,bbc ,2018-07-18,,2019-05-20,864,42:0405id ,,,n,2018-07-18,Social Security
42179,3:18-cv-00557-jdp                       ,jdp ,2018-07-18,,2019-06-04,865,42:0405id ,,,n,2018-07-18,Social Security
42180,3:18-cv-00558-bbc                       ,bbc ,2018-07-19,,2019-01-09,864,42:0405id ,,,n,2018-07-19,Social Security
42181,3:18-cv-00559-wmc                       ,wmc ,2018-07-19,,2019-04-11,791,29:1132   ,,,n,2018-07-19,Labor
42182,3:18-cv-00560-jdp                       ,jdp ,2018-07-19,,2018-12-27,863,42:0405wc ,,,n,2018-07-19,Social Security
42183,3:18-cv-00561-wmc                       ,wmc ,2018-07-19,,2019-03-11,190,28:1332jd ,4,5,n,2018-07-19,Contract
42184,3:18-cv-00562-wmc                       ,wmc ,2018-07-19,,2019-12-13,864,42:0405id ,,,n,2018-07-19,Social Security
42185,3:18-cv-00563-bbc                       ,bbc ,2018-07-19,,2020-01-29,550,42:1983pr ,,,y,2018-07-19,Prisoner Petitions
