de_caseid,de_seqno,de_type,de_document_num,dp_type,dp_sub_type,dp_seqno,de_date_filed,de_date_enter,de_who_entered,initials,name,pr_type,pr_crttype
47112,62,prose                    ,19,order                    ,leave   ,63,2021-06-04,2021-06-04T09:44:45,24419,jef ,Joanne Friedl,crt,clk
47341,56,prose                    ,12,order                    ,leave   ,57,2021-06-04,2021-06-04T11:37:18,24419,jef ,Joanne Friedl,crt,clk
46791,48,prose                    ,13,order                    ,leave   ,49,2021-06-08,2021-06-08T16:14:16,1489502,lam ,Laura Miller,crt,clk
46164,80,oth_ord                  ,24,order                    ,leave   ,81,2021-06-09,2021-06-09T11:23:47,1489502,lam ,Laura Miller,crt,clk
44566,69,prose                    ,18,order                    ,leave   ,70,2021-06-17,2021-06-17T13:41:23,1489502,lam ,Laura Miller,crt,clk
46668,47,prose                    ,13,order                    ,leave   ,48,2021-06-23,2021-06-23T15:29:06,1518391,kmd ,Kim Davis,crt,clk
45033,75,prose                    ,21,order                    ,leave   ,76,2021-06-24,2021-06-24T15:02:47,1518391,kmd ,Kim Davis,crt,clk
47551,29,prose                    ,7,order                    ,leave   ,30,2021-06-28,2021-06-28T16:16:50,1489502,lam ,Laura Miller,crt,clk
45144,121,oth_ord                  ,31,order                    ,leave   ,122,2021-06-30,2021-06-30T14:20:32,1518391,kmd ,Kim Davis,crt,clk
46089,48,prose                    ,11,order                    ,leave   ,49,2021-07-07,2021-07-07T16:24:21,1489502,lam ,Laura Miller,crt,clk
40288,227,oth_ord                  ,62,order                    ,leave   ,228,2021-07-08,2021-07-08T10:32:50,1518391,kmd ,Kim Davis,crt,clk
47460,43,prose                    ,11,order                    ,leave   ,44,2021-07-14,2021-07-14T09:25:01,1489502,lam ,Laura Miller,crt,clk
47630,30,prose                    ,8,order                    ,leave   ,31,2021-07-14,2021-07-14T13:22:52,1518391,kmd ,Kim Davis,crt,clk
47570,35,prose                    ,9,order                    ,leave   ,36,2021-07-14,2021-07-14T13:31:58,1518391,kmd ,Kim Davis,crt,clk
47742,38,prose                    ,8,order                    ,leave   ,39,2021-07-15,2021-07-15T09:43:52,1518391,kmd ,Kim Davis,crt,clk
47792,43,prose                    ,14,order                    ,leave   ,44,2021-07-15,2021-07-15T09:53:17,1489502,lam ,Laura Miller,crt,clk
45426,138,oth_ord                  ,33,order                    ,leave   ,139,2021-07-15,2021-07-15T10:20:21,1518391,kmd ,Kim Davis,crt,clk
47769,45,prose                    ,8,order                    ,leave   ,46,2021-07-15,2021-07-15T11:57:26,1489502,lam ,Laura Miller,crt,clk
47403,55,oth_ord                  ,11,order                    ,leave   ,56,2021-07-15,2021-07-15T13:14:07,1518391,kmd ,Kim Davis,crt,clk
47712,33,oth_ord                  ,4,order                    ,leave   ,34,2021-07-15,2021-07-15T13:39:17,1518391,kmd ,Kim Davis,crt,clk
43992,201,prose                    ,44,order                    ,leave   ,202,2021-07-16,2021-07-16T14:37:52,24419,jef ,Joanne Friedl,crt,clk
43444,30,prose                    ,8,order                    ,leave   ,31,2021-07-21,2021-07-21T10:14:07,1518391,kmd ,Kim Davis,crt,clk
41196,26,prose                    ,5,order                    ,leave   ,27,2018-02-26,2018-02-26T09:56:03,24419,jef ,Joanne Friedl,crt,clk
41132,39,prose                    ,8,order                    ,leave   ,40,2018-02-28,2018-02-28T10:01:01,24419,jef ,Joanne Friedl,crt,clk
41242,21,prose                    ,4,order                    ,leave   ,22,2018-02-28,2018-02-28T14:43:59,24419,jef ,Joanne Friedl,crt,clk
41131,55,prose                    ,12,order                    ,leave   ,56,2018-03-06,2018-03-06T12:10:12,24419,jef ,Joanne Friedl,crt,clk
31412,57,prose                    ,9,order                    ,leave   ,58,2014-09-11,2014-09-11T08:47:50,661013,nln ,Nicole Nelson,crt,clk
41164,24,prose                    ,6,order                    ,leave   ,25,2018-03-30,2018-03-30T15:02:23,24419,jef ,Joanne Friedl,crt,clk
40385,58,prose                    ,13,order                    ,leave   ,59,2018-04-03,2018-04-03T12:59:49,24419,jef ,Joanne Friedl,crt,clk
41305,30,prose                    ,8,order                    ,leave   ,31,2018-04-03,2018-04-03T13:48:37,24419,jef ,Joanne Friedl,crt,clk
41317,63,prose                    ,13,order                    ,leave   ,64,2018-04-04,2018-04-04T16:35:17,24419,jef ,Joanne Friedl,crt,clk
41099,45,prose                    ,7,order                    ,leave   ,46,2018-04-12,2018-04-12T12:33:12,24419,jef ,Joanne Friedl,crt,clk
41199,65,prose                    ,9,order                    ,leave   ,66,2018-04-18,2018-04-18T16:17:09,24419,jef ,Joanne Friedl,crt,clk
41468,25,prose                    ,6,order                    ,leave   ,26,2018-04-23,2018-04-23T15:12:54,24419,jef ,Joanne Friedl,crt,clk
41585,24,prose                    ,6,order                    ,leave   ,25,2018-05-01,2018-05-01T14:40:54,24419,jef ,Joanne Friedl,crt,clk
41544,24,prose                    ,6,order                    ,leave   ,25,2018-05-04,2018-05-04T12:34:20,24419,jef ,Joanne Friedl,crt,clk
35572,36,prose                    ,6,order                    ,leave   ,37,2015-12-22,2015-12-22T12:44:59,24419,jef ,Joanne Friedl,crt,clk
41493,47,prose                    ,12,order                    ,leave   ,48,2018-05-16,2018-05-16T12:08:36,24419,jef ,Joanne Friedl,crt,clk
41441,37,prose                    ,8,order                    ,leave   ,38,2018-05-16,2018-05-16T12:14:46,24419,jef ,Joanne Friedl,crt,clk
41215,62,prose                    ,14,order                    ,leave   ,63,2018-05-16,2018-05-16T12:30:28,24419,jef ,Joanne Friedl,crt,clk
41679,37,prose                    ,7,order                    ,leave   ,38,2018-05-21,2018-05-21T09:53:23,24419,jef ,Joanne Friedl,crt,clk
40955,32,prose                    ,7,order                    ,leave   ,33,2018-05-25,2018-05-25T09:42:43,24419,jef ,Joanne Friedl,crt,clk
41499,35,oth_ord                  ,7,order                    ,leave   ,36,2018-05-31,2018-05-31T14:26:32,661013,nln ,Nicole Nelson,crt,clk
41596,31,oth_ord                  ,7,order                    ,leave   ,32,2018-05-31,2018-05-31T14:29:13,661013,nln ,Nicole Nelson,crt,clk
41798,19,prose                    ,4,order                    ,leave   ,20,2018-06-04,2018-06-04T12:26:46,24419,jef ,Joanne Friedl,crt,clk
41853,50,prose                    ,11,order                    ,leave   ,51,2018-06-21,2018-06-21T14:20:08,24419,jef ,Joanne Friedl,crt,clk
41738,30,prose                    ,8,order                    ,leave   ,31,2018-06-22,2018-06-22T13:16:30,24419,jef ,Joanne Friedl,crt,clk
41163,60,oth_ord                  ,13,order                    ,leave   ,61,2018-06-22,2018-06-22T15:17:33,661013,nln ,Nicole Nelson,crt,clk
41901,43,prose                    ,9,order                    ,leave   ,44,2018-07-03,2018-07-03T14:00:17,24419,jef ,Joanne Friedl,crt,clk
41206,34,oth_ord                  ,5,order                    ,leave   ,35,2018-07-05,2018-07-05T13:08:24,24419,jef ,Joanne Friedl,crt,clk
42008,19,oth_ord                  ,4,order                    ,leave   ,20,2018-07-11,2018-07-11T16:19:28,24419,jef ,Joanne Friedl,crt,clk
41363,51,prose                    ,9,order                    ,leave   ,52,2018-07-12,2018-07-12T12:14:52,24419,jef ,Joanne Friedl,crt,clk
41758,43,prose                    ,9,order                    ,leave   ,44,2018-07-16,2018-07-16T09:11:39,24419,jef ,Joanne Friedl,crt,clk
41849,42,prose                    ,11,order                    ,leave   ,43,2018-07-18,2018-07-18T16:00:16,24419,jef ,Joanne Friedl,crt,clk
35767,87,prose                    ,21,order                    ,leave   ,88,2017-10-05,2017-10-05T15:48:44,24419,jef ,Joanne Friedl,crt,clk
41155,38,prose                    ,10,order                    ,leave   ,39,2018-07-26,2018-07-26T09:44:03,24419,jef ,Joanne Friedl,crt,clk
38253,56,prose                    ,9,order                    ,leave   ,57,2017-11-08,2017-11-08T09:24:55,24419,jef ,Joanne Friedl,crt,clk
41832,40,prose                    ,10,order                    ,leave   ,41,2018-07-31,2018-07-31T08:59:45,24419,jef ,Joanne Friedl,crt,clk
41457,72,prose                    ,14,order                    ,leave   ,73,2018-08-06,2018-08-06T10:41:41,24419,jef ,Joanne Friedl,crt,clk
42185,63,prose                    ,12,order                    ,leave   ,64,2018-08-10,2018-08-10T12:45:32,24419,jef ,Joanne Friedl,crt,clk
42008,22,prose                    ,5,order                    ,leave   ,23,2018-08-13,2018-08-13T12:54:53,24419,jef ,Joanne Friedl,crt,clk
41864,30,prose                    ,6,order                    ,leave   ,31,2018-08-15,2018-08-15T16:36:50,20,elc ,Erica Clark,crt,clk
41940,38,prose                    ,8,order                    ,leave   ,39,2018-08-16,2018-08-16T14:56:52,20,elc ,Erica Clark,crt,clk
41669,46,prose                    ,7,order                    ,leave   ,47,2018-08-20,2018-08-20T11:04:01,20,elc ,Erica Clark,crt,clk
42119,36,prose                    ,7,order                    ,leave   ,37,2018-08-29,2018-08-29T16:07:17,24419,jef ,Joanne Friedl,crt,clk
42121,44,prose                    ,6,order                    ,leave   ,45,2018-09-10,2018-09-10T16:01:51,20,elc ,Erica Clark,crt,clk
42220,47,prose                    ,5,order                    ,leave   ,49,2018-09-11,2018-09-11T11:10:06,24419,jef ,Joanne Friedl,crt,clk
41981,46,prose                    ,7,order                    ,leave   ,47,2018-09-11,2018-09-11T11:22:38,24419,jef ,Joanne Friedl,crt,clk
42107,45,prose                    ,7,order                    ,leave   ,46,2018-09-11,2018-09-11T11:33:30,24419,jef ,Joanne Friedl,crt,clk
42462,50,prose                    ,8,order                    ,leave   ,51,2018-09-14,2018-09-14T10:52:24,24419,jef ,Joanne Friedl,crt,clk
42458,28,prose                    ,6,order                    ,leave   ,29,2018-09-21,2018-09-21T14:57:34,24419,jef ,Joanne Friedl,crt,clk
42019,47,prose                    ,10,order                    ,leave   ,48,2018-09-24,2018-09-24T11:10:28,24419,jef ,Joanne Friedl,crt,clk
42099,38,prose                    ,7,order                    ,leave   ,39,2018-10-01,2018-10-01T10:23:42,24419,jef ,Joanne Friedl,crt,clk
42292,27,prose                    ,6,order                    ,leave   ,28,2018-10-01,2018-10-01T10:36:58,24419,jef ,Joanne Friedl,crt,clk
41764,28,prose                    ,7,order                    ,leave   ,29,2018-10-01,2018-10-01T11:42:29,24419,jef ,Joanne Friedl,crt,clk
41877,69,prose                    ,18,order                    ,leave   ,70,2018-10-01,2018-10-01T11:45:46,24419,jef ,Joanne Friedl,crt,clk
42076,61,prose                    ,16,order                    ,leave   ,62,2018-10-10,2018-10-10T15:27:31,24419,jef ,Joanne Friedl,crt,clk
41464,76,prose                    ,13,order                    ,leave   ,77,2018-10-12,2018-10-12T12:47:27,24419,jef ,Joanne Friedl,crt,clk
41875,24,prose                    ,3,order                    ,leave   ,25,2018-10-12,2018-10-12T15:53:54,24419,jef ,Joanne Friedl,crt,clk
42379,76,prose                    ,16,order                    ,leave   ,77,2018-10-12,2018-10-12T15:57:36,24419,jef ,Joanne Friedl,crt,clk
42555,40,prose                    ,5,order                    ,leave   ,41,2018-10-16,2018-10-16T12:06:22,24419,jef ,Joanne Friedl,crt,clk
42273,33,prose                    ,7,order                    ,leave   ,34,2018-10-17,2018-10-17T16:26:32,24419,jef ,Joanne Friedl,crt,clk
42128,49,prose                    ,14,order                    ,leave   ,50,2018-10-18,2018-10-18T13:17:44,24419,jef ,Joanne Friedl,crt,clk
42158,96,prose                    ,17,order                    ,leave   ,97,2018-10-18,2018-10-18T15:17:04,24419,jef ,Joanne Friedl,crt,clk
42338,50,prose                    ,9,order                    ,leave   ,51,2018-10-22,2018-10-22T09:11:23,24419,jef ,Joanne Friedl,crt,clk
42275,36,prose                    ,9,order                    ,leave   ,37,2018-10-22,2018-10-22T15:24:23,24419,jef ,Joanne Friedl,crt,clk
42361,46,prose                    ,10,order                    ,leave   ,47,2018-10-23,2018-10-23T14:32:50,24419,jef ,Joanne Friedl,crt,clk
41607,54,prose                    ,14,order                    ,leave   ,55,2018-10-23,2018-10-23T14:48:42,24419,jef ,Joanne Friedl,crt,clk
42453,29,prose                    ,5,order                    ,leave   ,30,2018-10-23,2018-10-23T15:12:13,24419,jef ,Joanne Friedl,crt,clk
42363,41,prose                    ,9,order                    ,leave   ,42,2018-10-25,2018-10-25T13:12:24,24419,jef ,Joanne Friedl,crt,clk
42544,38,prose                    ,9,order                    ,leave   ,40,2018-10-30,2018-10-30T14:33:41,24419,jef ,Joanne Friedl,crt,clk
41238,107,prose                    ,30,order                    ,leave   ,108,2018-11-01,2018-11-01T09:27:27,24419,jef ,Joanne Friedl,crt,clk
42128,59,prose                    ,16,order                    ,leave   ,60,2018-11-01,2018-11-01T13:11:04,24419,jef ,Joanne Friedl,crt,clk
42559,34,prose                    ,4,order                    ,leave   ,35,2018-11-06,2018-11-06T14:18:17,24419,jef ,Joanne Friedl,crt,clk
42159,37,prose                    ,6,order                    ,leave   ,38,2018-11-06,2018-11-06T16:40:29,24419,jef ,Joanne Friedl,crt,clk
41258,46,prose                    ,12,order                    ,leave   ,47,2018-11-09,2018-11-09T13:15:23,24419,jef ,Joanne Friedl,crt,clk
42127,58,prose                    ,10,order                    ,leave   ,59,2018-11-13,2018-11-13T13:20:26,24419,jef ,Joanne Friedl,crt,clk
42515,44,prose                    ,8,order                    ,leave   ,45,2018-11-15,2018-11-15T15:41:20,24419,jef ,Joanne Friedl,crt,clk
41542,100,prose                    ,26,order                    ,leave   ,101,2018-11-19,2018-11-19T11:36:37,24419,jef ,Joanne Friedl,crt,clk
42557,42,prose                    ,5,order                    ,leave   ,45,2018-11-26,2018-11-26T16:46:44,24419,jef ,Joanne Friedl,crt,clk
42454,31,prose                    ,9,order                    ,leave   ,32,2018-11-26,2018-11-26T17:45:12,24419,jef ,Joanne Friedl,crt,clk
42130,66,prose                    ,15,order                    ,leave   ,67,2018-11-28,2018-11-28T13:37:39,24419,jef ,Joanne Friedl,crt,clk
42274,39,prose                    ,11,order                    ,leave   ,40,2018-11-29,2018-11-29T09:39:48,24419,jef ,Joanne Friedl,crt,clk
42723,24,prose                    ,4,order                    ,leave   ,25,2018-12-03,2018-12-03T14:28:21,24419,jef ,Joanne Friedl,crt,clk
42893,21,prose                    ,4,order                    ,leave   ,22,2018-12-03,2018-12-03T16:51:52,24419,jef ,Joanne Friedl,crt,clk
41901,116,prose                    ,27,order                    ,leave   ,118,2018-12-04,2018-12-04T16:44:15,24419,jef ,Joanne Friedl,crt,clk
41850,78,prose                    ,15,order                    ,leave   ,79,2018-12-10,2018-12-10T13:19:36,24419,jef ,Joanne Friedl,crt,clk
42743,35,prose                    ,8,order                    ,leave   ,36,2018-12-13,2018-12-13T13:30:55,24419,jef ,Joanne Friedl,crt,clk
42806,31,prose                    ,7,order                    ,leave   ,32,2018-12-13,2018-12-13T13:41:20,24419,jef ,Joanne Friedl,crt,clk
42692,25,prose                    ,6,order                    ,leave   ,26,2018-12-20,2018-12-20T16:28:22,24419,jef ,Joanne Friedl,crt,clk
42484,50,prose                    ,12,order                    ,leave   ,54,2019-01-02,2019-01-02T10:10:15,1353789,rks ,Rachel Swanson,crt,clk
42840,31,prose                    ,7,order                    ,leave   ,32,2019-01-02,2019-01-02T14:32:24,24419,jef ,Joanne Friedl,crt,clk
42688,87,prose                    ,15,order                    ,leave   ,88,2019-01-03,2019-01-03T15:54:59,1353789,rks ,Rachel Swanson,crt,clk
42882,31,prose                    ,7,order                    ,leave   ,32,2019-01-03,2019-01-03T16:07:00,1353789,rks ,Rachel Swanson,crt,clk
43091,18,prose                    ,4,order                    ,leave   ,19,2019-01-10,2019-01-10T15:27:07,1353789,rks ,Rachel Swanson,crt,clk
43048,32,prose                    ,6,order                    ,leave   ,33,2019-01-10,2019-01-10T15:34:06,1353789,rks ,Rachel Swanson,crt,clk
42354,59,prose                    ,14,order                    ,leave   ,60,2019-01-18,2019-01-18T10:52:19,1353789,rks ,Rachel Swanson,crt,clk
42994,39,prose                    ,8,order                    ,leave   ,40,2019-01-25,2019-01-25T13:33:21,24419,jef ,Joanne Friedl,crt,clk
42971,31,prose                    ,7,order                    ,leave   ,32,2019-01-30,2019-01-30T09:23:39,1353789,rks ,Rachel Swanson,crt,clk
42922,25,prose                    ,6,order                    ,leave   ,26,2019-01-30,2019-01-30T10:50:54,1353789,rks ,Rachel Swanson,crt,clk
43128,31,prose                    ,7,order                    ,leave   ,32,2019-02-13,2019-02-13T09:12:26,1353789,rks ,Rachel Swanson,crt,clk
41167,76,prose                    ,18,order                    ,leave   ,77,2019-02-15,2019-02-15T13:55:18,1353789,rks ,Rachel Swanson,crt,clk
42873,74,prose                    ,11,order                    ,leave   ,75,2019-02-15,2019-02-15T15:49:36,1353789,rks ,Rachel Swanson,crt,clk
43309,21,prose                    ,3,order                    ,leave   ,22,2019-02-20,2019-02-20T15:31:18,24419,jef ,Joanne Friedl,crt,clk
43050,25,prose                    ,6,order                    ,leave   ,26,2019-02-21,2019-02-21T14:16:13,1353789,rks ,Rachel Swanson,crt,clk
43018,55,prose                    ,10,order                    ,leave   ,56,2019-02-21,2019-02-21T16:46:20,24419,jef ,Joanne Friedl,crt,clk
43140,28,prose                    ,6,order                    ,leave   ,29,2019-02-28,2019-02-28T10:38:00,1353789,rks ,Rachel Swanson,crt,clk
43020,52,prose                    ,11,order                    ,leave   ,53,2019-03-04,2019-03-04T16:50:54,24419,jef ,Joanne Friedl,crt,clk
43051,97,prose                    ,19,order                    ,leave   ,98,2019-03-05,2019-03-05T14:03:37,24419,jef ,Joanne Friedl,crt,clk
42761,89,prose                    ,18,order                    ,leave   ,90,2019-03-07,2019-03-07T15:08:31,24419,jef ,Joanne Friedl,crt,clk
43090,32,prose                    ,8,order                    ,leave   ,33,2019-03-12,2019-03-12T14:32:38,24419,jef ,Joanne Friedl,crt,clk
42972,58,prose                    ,14,order                    ,leave   ,59,2019-03-12,2019-03-12T14:37:54,24419,jef ,Joanne Friedl,crt,clk
43199,39,prose                    ,11,order                    ,leave   ,40,2019-03-13,2019-03-13T16:39:06,24419,jef ,Joanne Friedl,crt,clk
42914,34,prose                    ,8,order                    ,leave   ,35,2019-03-14,2019-03-14T10:09:52,24419,jef ,Joanne Friedl,crt,clk
43059,33,prose                    ,8,order                    ,leave   ,34,2019-03-14,2019-03-14T13:22:51,24419,jef ,Joanne Friedl,crt,clk
42823,46,prose                    ,12,order                    ,leave   ,47,2019-03-14,2019-03-14T16:32:59,24419,jef ,Joanne Friedl,crt,clk
43227,48,prose                    ,10,order                    ,leave   ,49,2019-03-18,2019-03-18T12:09:11,1353789,rks ,Rachel Swanson,crt,clk
41328,22,prose                    ,6,order                    ,leave   ,23,2019-03-20,2019-03-20T15:01:04,1353789,rks ,Rachel Swanson,crt,clk
41361,37,prose                    ,8,order                    ,leave   ,38,2019-03-20,2019-03-20T15:07:44,1353789,rks ,Rachel Swanson,crt,clk
41474,29,prose                    ,6,order                    ,leave   ,30,2019-03-20,2019-03-20T15:13:19,1353789,rks ,Rachel Swanson,crt,clk
41620,35,prose                    ,7,order                    ,leave   ,36,2019-03-20,2019-03-20T15:17:58,1353789,rks ,Rachel Swanson,crt,clk
41204,40,prose                    ,9,order                    ,leave   ,41,2019-03-21,2019-03-21T15:18:06,1353789,rks ,Rachel Swanson,crt,clk
41205,51,prose                    ,12,order                    ,leave   ,52,2019-03-21,2019-03-21T15:23:49,24419,jef ,Joanne Friedl,crt,clk
42790,34,prose                    ,6,order                    ,leave   ,35,2019-03-21,2019-03-21T15:29:25,24419,jef ,Joanne Friedl,crt,clk
41115,94,prose                    ,27,order                    ,leave   ,95,2019-03-21,2019-03-21T16:20:12,1353789,rks ,Rachel Swanson,crt,clk
43160,111,prose                    ,31,order                    ,leave   ,112,2019-03-22,2019-03-22T11:45:16,24419,jef ,Joanne Friedl,crt,clk
43046,45,prose                    ,10,order                    ,leave   ,46,2019-03-22,2019-03-22T15:51:50,1353789,rks ,Rachel Swanson,crt,clk
41344,38,prose                    ,9,order                    ,leave   ,39,2019-03-22,2019-03-22T16:26:53,1353789,rks ,Rachel Swanson,crt,clk
43342,22,prose                    ,6,order                    ,leave   ,23,2019-03-26,2019-03-26T16:13:35,24419,jef ,Joanne Friedl,crt,clk
35572,339,prose                    ,90,order                    ,leave   ,340,2019-03-27,2019-03-27T09:38:59,24419,jef ,Joanne Friedl,crt,clk
43303,48,prose                    ,12,order                    ,leave   ,49,2019-03-27,2019-03-27T10:08:56,24419,jef ,Joanne Friedl,crt,clk
43135,38,prose                    ,8,order                    ,leave   ,39,2019-04-01,2019-04-01T11:26:14,24419,jef ,Joanne Friedl,crt,clk
41992,60,prose                    ,12,order                    ,leave   ,61,2019-04-01,2019-04-01T11:28:13,1353789,rks ,Rachel Swanson,crt,clk
43096,35,prose                    ,7,order                    ,leave   ,36,2019-04-01,2019-04-01T11:31:35,24419,jef ,Joanne Friedl,crt,clk
42388,38,prose                    ,9,order                    ,leave   ,39,2019-04-01,2019-04-01T11:35:27,24419,jef ,Joanne Friedl,crt,clk
41807,40,prose                    ,9,order                    ,leave   ,41,2019-04-01,2019-04-01T11:36:58,1353789,rks ,Rachel Swanson,crt,clk
43086,28,prose                    ,7,order                    ,leave   ,29,2019-04-02,2019-04-02T11:26:11,1353789,rks ,Rachel Swanson,crt,clk
43142,39,prose                    ,8,order                    ,leave   ,40,2019-04-04,2019-04-04T13:07:24,1353789,rks ,Rachel Swanson,crt,clk
41643,66,prose                    ,17,order                    ,leave   ,67,2019-04-10,2019-04-10T15:00:08,1353789,rks ,Rachel Swanson,crt,clk
43324,39,prose                    ,8,order                    ,leave   ,40,2019-04-15,2019-04-15T15:32:52,24419,jef ,Joanne Friedl,crt,clk
41091,65,prose                    ,20,order                    ,leave   ,66,2019-04-16,2019-04-16T16:11:39,24419,jef ,Joanne Friedl,crt,clk
41473,86,prose                    ,25,order                    ,leave   ,87,2019-04-16,2019-04-16T16:16:37,24419,jef ,Joanne Friedl,crt,clk
41324,36,prose                    ,8,order                    ,leave   ,37,2019-04-16,2019-04-16T16:27:36,24419,jef ,Joanne Friedl,crt,clk
42131,33,prose                    ,8,order                    ,leave   ,34,2019-04-16,2019-04-16T16:36:07,24419,jef ,Joanne Friedl,crt,clk
41394,31,prose                    ,4,order                    ,leave   ,32,2019-04-16,2019-04-16T16:43:25,1353789,rks ,Rachel Swanson,crt,clk
42096,78,oth_ord                  ,16,order                    ,leave   ,79,2019-04-17,2019-04-17T14:01:36,661013,nln ,Nicole Nelson,crt,clk
43346,34,prose                    ,9,order                    ,leave   ,35,2019-04-26,2019-04-26T14:40:31,1353789,rks ,Rachel Swanson,crt,clk
43235,61,prose                    ,8,order                    ,leave   ,62,2019-04-26,2019-04-26T14:49:47,24419,jef ,Joanne Friedl,crt,clk
43199,60,prose                    ,18,order                    ,leave   ,61,2019-04-26,2019-04-26T15:31:05,1353789,rks ,Rachel Swanson,crt,clk
43276,42,prose                    ,8,order                    ,leave   ,43,2019-05-01,2019-05-01T11:11:30,24419,jef ,Joanne Friedl,crt,clk
43112,65,prose                    ,18,order                    ,leave   ,66,2019-05-01,2019-05-01T16:04:18,24419,jef ,Joanne Friedl,crt,clk
43463,36,prose                    ,8,order                    ,leave   ,37,2019-05-09,2019-05-09T15:46:02,1353789,rks ,Rachel Swanson,crt,clk
43339,79,prose                    ,22,order                    ,leave   ,80,2019-05-10,2019-05-10T13:30:50,24419,jef ,Joanne Friedl,crt,clk
41726,39,prose                    ,11,order                    ,leave   ,40,2019-05-14,2019-05-14T11:42:22,24419,jef ,Joanne Friedl,crt,clk
42979,74,oth_ord                  ,18,order                    ,leave   ,75,2019-05-16,2019-05-16T12:52:58,24419,jef ,Joanne Friedl,crt,clk
43635,36,prose                    ,4,order                    ,leave   ,37,2019-05-20,2019-05-20T12:25:39,24419,jef ,Joanne Friedl,crt,clk
43509,28,prose                    ,6,order                    ,leave   ,29,2019-05-20,2019-05-20T15:42:16,24419,jef ,Joanne Friedl,crt,clk
43631,55,prose                    ,12,order                    ,leave   ,56,2019-05-24,2019-05-24T12:28:44,24419,jef ,Joanne Friedl,crt,clk
42853,43,prose                    ,11,order                    ,leave   ,44,2019-05-29,2019-05-29T13:24:48,24419,jef ,Joanne Friedl,crt,clk
42693,65,prose                    ,18,order                    ,leave   ,66,2019-05-29,2019-05-29T13:30:01,24419,jef ,Joanne Friedl,crt,clk
43641,29,prose                    ,7,order                    ,leave   ,30,2019-06-03,2019-06-03T14:54:42,24419,jef ,Joanne Friedl,crt,clk
41154,53,prose                    ,9,order                    ,leave   ,54,2019-06-12,2019-06-12T09:59:31,1353789,rks ,Rachel Swanson,crt,clk
42580,72,prose                    ,17,order                    ,leave   ,73,2019-06-12,2019-06-12T10:36:01,1353789,rks ,Rachel Swanson,crt,clk
42581,78,prose                    ,20,order                    ,leave   ,79,2019-06-12,2019-06-12T10:56:34,1353789,rks ,Rachel Swanson,crt,clk
42176,55,prose                    ,13,order                    ,leave   ,56,2019-06-12,2019-06-12T13:49:28,24419,jef ,Joanne Friedl,crt,clk
43345,46,prose                    ,13,order                    ,leave   ,47,2019-06-13,2019-06-13T15:59:09,1353789,rks ,Rachel Swanson,crt,clk
43871,19,prose                    ,2,order                    ,leave   ,20,2019-06-25,2019-06-25T11:18:32,1353789,rks ,Rachel Swanson,crt,clk
42427,49,prose                    ,7,order                    ,leave   ,50,2019-06-25,2019-06-25T13:18:40,24419,jef ,Joanne Friedl,crt,clk
43615,37,prose                    ,8,order                    ,leave   ,38,2019-06-25,2019-06-25T14:09:20,24419,jef ,Joanne Friedl,crt,clk
43111,46,prose                    ,10,order                    ,leave   ,47,2019-06-25,2019-06-25T14:42:09,24419,jef ,Joanne Friedl,crt,clk
43966,28,prose                    ,5,order                    ,leave   ,29,2019-06-26,2019-06-26T14:01:45,1353789,rks ,Rachel Swanson,crt,clk
42631,44,prose                    ,8,order                    ,leave   ,45,2019-06-28,2019-06-28T15:44:29,24419,jef ,Joanne Friedl,crt,clk
42652,35,prose                    ,8,order                    ,leave   ,36,2019-06-28,2019-06-28T15:47:40,24419,jef ,Joanne Friedl,crt,clk
42432,38,prose                    ,6,order                    ,leave   ,39,2019-06-28,2019-06-28T15:49:32,24419,jef ,Joanne Friedl,crt,clk
41896,27,prose                    ,6,order                    ,leave   ,28,2019-06-28,2019-06-28T15:51:48,24419,jef ,Joanne Friedl,crt,clk
43006,64,oth_ord                  ,17,order                    ,leave   ,65,2019-07-01,2019-07-01T15:02:11,24419,jef ,Joanne Friedl,crt,clk
43580,51,prose                    ,13,order                    ,leave   ,52,2019-07-02,2019-07-02T12:51:00,24419,jef ,Joanne Friedl,crt,clk
43537,73,prose                    ,18,order                    ,leave   ,74,2019-07-03,2019-07-03T11:37:35,1353789,rks ,Rachel Swanson,crt,clk
43378,41,prose                    ,7,order                    ,leave   ,42,2019-07-03,2019-07-03T11:49:56,1353789,rks ,Rachel Swanson,crt,clk
43849,34,prose                    ,8,order                    ,leave   ,35,2019-07-08,2019-07-08T14:03:09,24419,jef ,Joanne Friedl,crt,clk
43408,71,prose                    ,14,order                    ,leave   ,72,2019-07-15,2019-07-15T10:59:41,24419,jef ,Joanne Friedl,crt,clk
43759,28,prose                    ,6,order                    ,leave   ,29,2019-07-17,2019-07-17T15:35:24,1353789,rks ,Rachel Swanson,crt,clk
43722,42,prose                    ,9,order                    ,leave   ,43,2019-07-23,2019-07-23T14:10:59,24419,jef ,Joanne Friedl,crt,clk
43806,39,prose                    ,8,order                    ,leave   ,40,2019-07-30,2019-07-30T09:10:13,24419,jef ,Joanne Friedl,crt,clk
43859,34,prose                    ,7,order                    ,leave   ,35,2019-07-30,2019-07-30T13:03:21,24419,jef ,Joanne Friedl,crt,clk
43989,37,prose                    ,8,order                    ,leave   ,38,2019-07-31,2019-07-31T11:00:42,1353789,rks ,Rachel Swanson,crt,clk
