Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg,Group
45087,3:20-cv-00002-jdp                       ,jdp ,2020-01-02,,2020-03-09,890,28:1332pr ,,,n,2020-01-02,Other Statutes
45086,3:20-cv-00001-jdp                       ,jdp ,2020-01-02,,2020-09-11,864,42:0405id ,,,n,2020-01-02,Social Security
45088,3:20-cv-00003-jdp                       ,jdp ,2020-01-02,,2020-02-05,550,28:1983   ,,,y,2020-01-02,Prisoner Petitions
45089,3:20-cv-00004-jdp                       ,jdp ,2020-01-02,,2021-01-12,555,42:1983pr ,,,y,2020-01-02,Prisoner Petitions
45090,3:20-cv-00005-wmc                       ,wmc ,2020-01-02,,,550,42:1983pr ,,,y,2020-01-02,Prisoner Petitions
45097,3:20-cv-00007-jdp                       ,jdp ,2020-01-06,,2022-01-20,480,28:1441fc ,,,n,2020-01-06,Other Statutes
45098,3:20-cv-00006-wmc                       ,wmc ,2020-01-06,,2022-04-13,550,42:1983pr ,,,y,2020-01-06,Prisoner Petitions
45099,3:20-cv-00008-jdp                       ,jdp ,2020-01-06,,2021-11-22,550,28:1983   ,,,y,2020-01-06,Prisoner Petitions
45121,3:20-cv-00009-wmc                       ,wmc ,2020-01-06,,2022-08-26,550,28:1983   ,,,y,2020-01-06,Prisoner Petitions
45122,3:20-cv-00016-wmc                       ,wmc ,2020-01-06,,,550,28:1983   ,,,y,2020-01-06,Prisoner Petitions
45100,3:20-cv-00010-wmc                       ,wmc ,2020-01-08,,2020-09-18,791,29:1132   ,,,n,2020-01-08,Labor
45101,3:20-cv-00011-wmc                       ,wmc ,2020-01-08,,2020-12-09,864,42:0405id ,,,n,2020-01-08,Social Security
45102,3:20-cv-00012-jdp                       ,jdp ,2020-01-08,,2020-02-13,190,28:2201dj ,1,5,n,2020-01-08,Contract
45104,3:20-cv-00013-jdp                       ,jdp ,2020-01-08,,2021-06-04,550,42:1983pr ,,,y,2020-01-08,Prisoner Petitions
45105,3:20-cv-00014-wmc                       ,wmc ,2020-01-08,,2020-12-08,362,28:1331   ,,,y,2020-01-08,Torts/Personal Injury
45106,3:20-cv-00015-jdp                       ,jdp ,2020-01-08,,2021-03-15,550,42:1983pr ,,,y,2020-01-08,Prisoner Petitions
45125,3:20-cv-00020-wmc                       ,wmc ,2020-01-08,,2021-10-04,510,28:2255   ,,,y,2020-01-08,Habeas Corpus
45119,3:20-cv-00017-bbc                       ,bbc ,2020-01-09,,2020-10-19,864,42:0405id ,,,n,2020-01-09,Social Security
45120,3:20-cv-00018-wmc                       ,wmc ,2020-01-09,,2020-06-17,864,42:0405id ,,,n,2020-01-09,Social Security
45123,3:20-cv-00019-jdp                       ,jdp ,2020-01-09,2023-02-13,,830,35:0271   ,,,n,2023-02-13,Property Rights
45123,3:20-cv-00019-jdp                       ,jdp ,2020-01-09,2023-02-13,,830,35:0271   ,,,n,2023-02-13,Property Rights
45126,3:20-cv-00021-wmc                       ,wmc ,2020-01-09,,,550,28:1983   ,,,y,2020-01-09,Prisoner Petitions
45127,3:20-cv-00022-jdp                       ,jdp ,2020-01-10,,2020-11-23,870,26:7401   ,,,n,2020-01-10,Federal Tax Suits
45130,3:20-cv-00023-bbc                       ,bbc ,2020-01-10,,2020-11-19,865,42:0405id ,,,n,2020-01-10,Social Security
45131,3:20-cv-00024-wmc                       ,wmc ,2020-01-10,,2022-12-13,550,42:1983pr ,,,y,2020-01-10,Prisoner Petitions
45132,3:20-cv-00025-wmc                       ,wmc ,2020-01-10,,2020-03-31,365,28:1332pl ,1,5,n,2020-01-10,Torts/Personal Injury
45133,3:20-cv-00026-wmc                       ,wmc ,2020-01-10,,2020-05-08,480,15:1692   ,,,n,2020-01-10,Other Statutes
45137,3:20-cv-00027-jdp                       ,jdp ,2020-01-13,,2020-10-27,371,15:1601   ,,,n,2020-01-13,Personal Property
45138,3:20-cv-00028-bbc                       ,bbc ,2020-01-13,,2021-06-08,550,42:1983pr ,,,y,2020-01-13,Prisoner Petitions
45140,3:20-cv-00029-jdp                       ,jdp ,2020-01-13,,2020-04-13,550,42:1983pr ,,,y,2020-01-13,Prisoner Petitions
45141,3:20-cv-00030-slc                       ,slc ,2020-01-13,,2020-02-11,480,15:1692   ,,,n,2020-01-13,Other Statutes
45142,3:20-cv-00031-jdp                       ,jdp ,2020-01-13,,2020-06-01,480,15:1692   ,,,n,2020-01-13,Other Statutes
45143,3:20-cv-00032-jdp                       ,jdp ,2020-01-13,,2021-01-15,442,49:31105  ,,,n,2020-01-13,Civil Rights
45144,3:20-cv-00033-jdp                       ,jdp ,2020-01-14,2021-06-30,2022-04-28,550,42:1983pr ,,,y,2021-06-30,Prisoner Petitions
45144,3:20-cv-00033-jdp                       ,jdp ,2020-01-14,2021-06-30,2022-04-28,550,42:1983pr ,,,y,2021-06-30,Prisoner Petitions
45145,3:20-cv-00034-bbc                       ,bbc ,2020-01-14,,2020-02-28,550,42:1983pr ,,,y,2020-01-14,Prisoner Petitions
45146,3:20-cv-00035-jdp                       ,jdp ,2020-01-14,,2020-04-08,890,18:1836   ,,,n,2020-01-14,Other Statutes
45147,3:20-cv-00036-wmc                       ,wmc ,2020-01-15,,2021-09-08,448,20:1681   ,,,n,2020-01-15,Civil Rights
45148,3:20-cv-00037-wmc                       ,wmc ,2020-01-15,,2020-08-04,791,29:1132   ,,,n,2020-01-15,Labor
45149,3:20-cv-00038-wmc                       ,wmc ,2020-01-15,,2020-10-08,864,42:0402   ,,,n,2020-01-15,Social Security
45150,3:20-cv-00039-jdp                       ,jdp ,2020-01-15,,2021-07-09,385,28:1332pl ,2,2,n,2020-01-15,Personal Property
45154,3:20-cv-00040-bbc                       ,bbc ,2020-01-16,,2021-04-06,442,42:2000e  ,,,n,2020-01-16,Civil Rights
45155,3:20-cv-00041-wmc                       ,wmc ,2020-01-16,,2020-10-22,791,29:1132   ,,,n,2020-01-16,Labor
45156,3:20-cv-00042-jdp                       ,jdp ,2020-01-16,,2020-05-18,820,17:0101   ,,,n,2020-01-16,Property Rights
45161,3:20-cv-00047-wmc                       ,wmc ,2020-01-16,,2020-11-18,440,28:1331   ,,,y,2020-01-16,Civil Rights
45162,3:20-cv-00048-jdp                       ,jdp ,2020-01-16,,2021-05-12,555,42:1983pr ,,,y,2020-01-16,Prisoner Petitions
45163,3:20-cv-00049-jdp                       ,jdp ,2020-01-16,,2022-03-01,550,42:1983pr ,,,y,2020-01-16,Prisoner Petitions
45164,3:20-cv-00050-jdp                       ,jdp ,2020-01-16,,2022-04-25,555,42:1983pr ,,,y,2020-01-16,Prisoner Petitions
45165,3:20-cv-00051-jdp                       ,jdp ,2020-01-16,,2020-09-24,550,42:1983pr ,,,y,2020-01-16,Prisoner Petitions
45157,3:20-cv-00043-jdp                       ,jdp ,2020-01-17,,2020-07-15,864,42:0405id ,,,n,2020-01-17,Social Security
45158,3:20-cv-00044-jdp                       ,jdp ,2020-01-17,,2020-09-22,864,42:0405id ,,,n,2020-01-17,Social Security
45159,3:20-cv-00045-jdp                       ,jdp ,2020-01-17,,2020-12-23,442,42:1981cv ,,,n,2020-01-17,Civil Rights
45160,3:20-cv-00046-wmc                       ,wmc ,2020-01-17,,2022-02-15,790,28:1331ed ,,,n,2020-01-17,Labor
45166,3:20-cv-00052-bbc                       ,bbc ,2020-01-17,,2020-02-26,550,42:1983pr ,,,y,2020-01-17,Prisoner Petitions
45167,3:20-cv-00053-jdp                       ,jdp ,2020-01-17,,2021-02-01,350,28:1391   ,,,n,2020-01-17,Torts/Personal Injury
45169,3:20-cv-00057-wmc                       ,wmc ,2020-01-21,,2020-03-04,550,42:1983pr ,,,y,2020-01-21,Prisoner Petitions
45170,3:20-cv-00055-slc                       ,slc ,2020-01-21,,2023-02-09,550,42:1983pr ,,,y,2020-01-21,Prisoner Petitions
45171,3:20-cv-00056-slc                       ,slc ,2020-01-21,,2023-02-09,550,42:1983pr ,,,y,2020-01-21,Prisoner Petitions
45172,3:20-cv-00058-jdp                       ,jdp ,2020-01-21,,2020-04-06,110,28:2201in ,5,4,n,2020-01-21,﻿Contract
45173,3:20-cv-00059-wmc                       ,wmc ,2020-01-21,,2020-11-18,440,28:1331   ,,,y,2020-01-21,Civil Rights
45174,3:20-cv-00060-wmc                       ,wmc ,2020-01-22,,2021-02-17,442,29:0621   ,,,n,2020-01-22,Civil Rights
45175,3:20-cv-00061-jdp                       ,jdp ,2020-01-22,,2022-03-07,440,42:1983cv ,,,n,2020-01-22,Civil Rights
45176,3:20-cv-00062-jdp                       ,jdp ,2020-01-22,,2020-06-23,791,29:1132   ,,,n,2020-01-22,Labor
45177,3:20-cv-00063-slc                       ,slc ,2020-01-23,,2020-06-05,480,15:1692   ,,,n,2020-01-23,Other Statutes
45178,3:20-cv-00064-jdp                       ,jdp ,2020-01-23,,2020-03-17,480,15:1692   ,,,n,2020-01-23,Other Statutes
45179,3:20-cv-00065-wmc                       ,wmc ,2020-01-23,,2020-02-25,480,15:1692   ,,,n,2020-01-23,Other Statutes
45180,3:20-cv-00066-wmc                       ,wmc ,2020-01-23,,2020-05-29,480,15:1692   ,,,n,2020-01-23,Other Statutes
45181,3:20-cv-00067-wmc                       ,wmc ,2020-01-23,,2020-06-12,365,28:1332pl ,2,5,n,2020-01-23,Torts/Personal Injury
45182,3:20-cv-00068-slc                       ,slc ,2020-01-23,,2020-05-29,480,15:1692   ,,,n,2020-01-23,Other Statutes
45185,3:20-cv-00069-wmc                       ,wmc ,2020-01-23,,2021-11-23,550,42:1983pr ,,,y,2020-01-23,Prisoner Petitions
45188,3:20-cv-00070-wmc                       ,wmc ,2020-01-24,,2021-06-24,791,29:1132   ,,,n,2020-01-24,Labor
45190,3:20-cv-00071-jdp                       ,jdp ,2020-01-24,,2020-10-07,550,42:1983pr ,,,y,2020-01-24,Prisoner Petitions
45191,3:20-cv-00072-wmc                       ,wmc ,2020-01-24,,2020-04-28,480,15:1681   ,,,n,2020-01-24,Other Statutes
45192,3:20-cv-00073-wmc                       ,wmc ,2020-01-27,,2020-11-13,864,42:0405id ,,,n,2020-01-27,Social Security
45195,3:20-cv-00074-wmc                       ,wmc ,2020-01-27,,2020-06-01,480,15:1681   ,,,y,2020-01-27,Other Statutes
45196,3:20-cv-00075-wmc                       ,wmc ,2020-01-27,,,850,07:0006   ,,,n,2020-01-27,Other Statutes
45197,3:20-cv-00076-wmc                       ,wmc ,2020-01-27,,,850,15:0077   ,,,n,2020-01-27,Other Statutes
45198,3:20-cv-00077-wmc                       ,wmc ,2020-01-27,,2020-11-18,440,28:1331   ,,,y,2020-01-27,Civil Rights
45199,3:20-cv-00078-wmc                       ,wmc ,2020-01-27,,2022-04-08,362,28:1331mm ,,,y,2020-01-27,Torts/Personal Injury
45207,3:20-cv-00083-jdp                       ,jdp ,2020-01-27,,2021-10-04,550,42:1983pr ,,,y,2020-01-27,Prisoner Petitions
45230,3:20-cv-00088-bbc                       ,bbc ,2020-01-27,,2021-02-26,530,28:2254   ,,,y,2020-01-27,Habeas Corpus
45202,3:20-cv-00079-jdp                       ,jdp ,2020-01-28,,2020-12-09,791,29:1132   ,,,n,2020-01-28,Labor
45203,3:20-cv-00080-wmc                       ,wmc ,2020-01-28,,2020-02-20,480,15:1692   ,,,n,2020-01-28,Other Statutes
45204,3:20-cv-00081-wmc                       ,wmc ,2020-01-28,,2020-04-22,480,15:1692   ,,,n,2020-01-28,Other Statutes
45205,3:20-cv-00082-bbc                       ,bbc ,2020-01-28,,2020-12-07,864,42:0405id ,,,n,2020-01-28,Social Security
45206,3:20-cv-00084-slc                       ,slc ,2020-01-28,,2020-03-18,480,15:1692   ,,,n,2020-01-28,Other Statutes
45208,3:20-cv-00085-wmc                       ,wmc ,2020-01-29,,2021-12-20,830,35:0271   ,,,n,2020-01-29,Property Rights
45228,3:20-cv-00086-bbc                       ,bbc ,2020-01-29,,2020-04-20,530,28:2241   ,,,y,2020-01-29,Habeas Corpus
45229,3:20-cv-00087-wmc                       ,wmc ,2020-01-29,,2022-05-23,442,42:2000e  ,,,y,2020-01-29,Civil Rights
45231,3:20-cv-00089-bbc                       ,bbc ,2020-01-29,,2020-05-04,550,42:1983pr ,,,y,2020-01-29,Prisoner Petitions
45237,3:20-cv-00091-jdp                       ,jdp ,2020-01-29,,2020-04-30,550,42:1983pr ,,,y,2020-01-29,Prisoner Petitions
45232,3:20-cv-00090-bbc                       ,bbc ,2020-01-30,,2020-04-15,550,42:1983pr ,,,y,2020-01-30,Prisoner Petitions
45233,3:20-cv-00092-jdp                       ,jdp ,2020-01-30,,2022-06-17,190,28:1332bc ,5,4,n,2020-01-30,Contract
45234,3:20-cv-00093-bbc                       ,bbc ,2020-01-30,,2020-04-07,440,42:1983cv ,,,y,2020-01-30,Civil Rights
45241,3:20-cv-00094-jdp                       ,jdp ,2020-01-30,,2020-03-10,110,28:1332in ,4,5,n,2020-01-30,﻿Contract
45242,3:20-cv-00095-jdp                       ,jdp ,2020-01-30,,2020-05-13,480,15:1692   ,,,n,2020-01-30,Other Statutes
45243,3:20-cv-00096-bbc                       ,bbc ,2020-01-31,,2020-02-25,550,42:1983pr ,,,y,2020-01-31,Prisoner Petitions
45245,3:20-cv-00097-wmc                       ,wmc ,2020-01-31,,2022-10-20,550,28:1983   ,,,y,2020-01-31,Prisoner Petitions
45249,3:20-cv-00098-wmc                       ,wmc ,2020-01-31,2023-01-25,2023-05-12,830,35:0271   ,,,n,2023-01-25,Property Rights
45249,3:20-cv-00098-wmc                       ,wmc ,2020-01-31,2023-01-25,2023-05-12,830,35:0271   ,,,n,2023-01-25,Property Rights
45251,3:20-cv-00099-wmc                       ,wmc ,2020-02-02,,2020-03-16,820,17:0101   ,,,n,2020-02-02,Property Rights
45252,3:20-cv-00100-wmc                       ,wmc ,2020-02-03,,2020-11-20,864,42:0405id ,,,n,2020-02-03,Social Security
45253,3:20-cv-00101-wmc                       ,wmc ,2020-02-03,,2021-12-21,864,42:0405id ,,,n,2020-02-03,Social Security
45255,3:20-cv-00102-wmc                       ,wmc ,2020-02-03,,2021-02-09,864,42:0405id ,,,n,2020-02-03,Social Security
45262,3:20-cv-00103-wmc                       ,wmc ,2020-02-04,,2020-04-20,370,28:1332fr ,2,1,n,2020-02-04,Personal Property
45268,3:20-cv-00105-wmc                       ,wmc ,2020-02-05,,2020-05-01,110,28:1332in ,5,1,n,2020-02-05,﻿Contract
45265,3:20-cv-00104-jdp                       ,jdp ,2020-02-05,,2020-05-11,550,42:1983pr ,,,y,2020-02-05,Prisoner Petitions
45269,3:20-cv-00054-slc                       ,slc ,2020-02-06,,2020-04-28,480,15:1692   ,,,n,2020-02-06,Other Statutes
45270,3:20-cv-00107-jdp                       ,jdp ,2020-02-06,,2021-03-08,370,28:1332bc ,1,4,n,2020-02-06,Personal Property
45276,3:20-cv-00108-wmc                       ,wmc ,2020-02-06,,2021-09-27,440,42:1983cv ,,,n,2020-02-06,Civil Rights
45277,3:20-cv-00109-jdp                       ,jdp ,2020-02-06,,2020-05-26,550,42:1983pr ,,,y,2020-02-06,Prisoner Petitions
45285,3:20-cv-00110-wmc                       ,wmc ,2020-02-06,,,550,42:1983pr ,,,y,2020-02-06,Prisoner Petitions
45281,3:20-cv-00111-wmc                       ,wmc ,2020-02-07,,2021-02-05,365,28:1332pl ,2,5,n,2020-02-07,Torts/Personal Injury
45282,3:20-cv-00112-jdp                       ,jdp ,2020-02-07,,2021-03-02,710,29:0201fl ,,,n,2020-02-07,Labor
45283,3:20-cv-00113-jdp                       ,jdp ,2020-02-07,,2020-06-22,864,42:0405id ,,,n,2020-02-07,Social Security
45284,3:20-cv-00114-jdp                       ,jdp ,2020-02-07,,2020-06-22,864,42:0405id ,,,n,2020-02-07,Social Security
45286,3:20-cv-00115-jdp                       ,jdp ,2020-02-07,,2021-01-12,550,42:1983pr ,,,y,2020-02-07,Prisoner Petitions
45288,3:20-cv-00116-wmc                       ,wmc ,2020-02-07,,2020-03-25,550,28:1331b  ,,,y,2020-02-07,Prisoner Petitions
45289,3:20-cv-00117-wmc                       ,wmc ,2020-02-07,,2021-02-16,550,42:1983pr ,,,y,2020-02-07,Prisoner Petitions
45290,3:20-cv-00118-jdp                       ,jdp ,2020-02-10,,2020-03-31,791,29:1132   ,,,n,2020-02-10,Labor
45292,3:20-cv-00119-wmc                       ,wmc ,2020-02-10,,2021-06-28,550,42:1983pr ,,,y,2020-02-10,Prisoner Petitions
45293,3:20-cv-00120-wmc                       ,wmc ,2020-02-10,,2021-09-29,864,42:0405id ,,,n,2020-02-10,Social Security
45294,3:20-cv-00121-jdp                       ,jdp ,2020-02-10,,2020-05-14,820,17:0101   ,,,n,2020-02-10,Property Rights
45303,3:20-cv-00129-bbc                       ,bbc ,2020-02-10,,2020-05-05,530,28:2241   ,,,y,2020-02-10,Habeas Corpus
45305,3:20-cv-00124-jdp                       ,jdp ,2020-02-10,,2020-02-18,550,28:1983   ,,,y,2020-02-10,Prisoner Petitions
45306,3:20-cv-00125-jdp                       ,jdp ,2020-02-10,,2020-02-21,550,28:1983   ,,,y,2020-02-10,Prisoner Petitions
45308,3:20-cv-00126-jdp                       ,jdp ,2020-02-10,,2020-02-21,550,28:1983   ,,,y,2020-02-10,Prisoner Petitions
45309,3:20-cv-00127-jdp                       ,jdp ,2020-02-10,,2020-02-21,550,28:1983   ,,,y,2020-02-10,Prisoner Petitions
45295,3:20-cv-00122-wmc                       ,wmc ,2020-02-11,,2020-06-12,864,42:0405id ,,,n,2020-02-11,Social Security
45296,3:20-cv-00123-wmc                       ,wmc ,2020-02-11,,2020-10-23,350,28:2671   ,,,n,2020-02-11,Torts/Personal Injury
45297,3:20-cv-00128-jdp                       ,jdp ,2020-02-11,2020-05-07,2020-06-18,550,42:1983pr ,,,y,2020-05-07,Prisoner Petitions
45297,3:20-cv-00128-jdp                       ,jdp ,2020-02-11,2020-05-07,2020-06-18,550,42:1983pr ,,,y,2020-05-07,Prisoner Petitions
45304,3:20-cv-00130-wmc                       ,wmc ,2020-02-11,,2020-07-24,480,15:1692   ,,,n,2020-02-11,Other Statutes
45307,3:20-cv-00131-jdp                       ,jdp ,2020-02-11,,2021-09-08,440,42:1983cv ,,,n,2020-02-11,Civil Rights
45310,3:20-cv-00132-slc                       ,slc ,2020-02-12,,2020-06-05,820,17:0101   ,,,n,2020-02-12,Property Rights
45312,3:20-cv-00133-jdp                       ,jdp ,2020-02-12,,2020-07-17,480,15:1681   ,,,n,2020-02-12,Other Statutes
45313,3:20-cv-00134-slc                       ,slc ,2020-02-12,,,550,42:1983pr ,,,y,2020-02-12,Prisoner Petitions
45333,3:20-cv-00135-slc                       ,slc ,2020-02-12,,2021-06-09,550,42:1983pr ,,,y,2020-02-12,Prisoner Petitions
45338,3:20-cv-00136-wmc                       ,wmc ,2020-02-12,,2020-02-26,530,28:2254   ,,,y,2020-02-12,Habeas Corpus
45353,3:20-cv-00147-wmc                       ,wmc ,2020-02-12,,2022-12-27,510,28:2255   ,,,y,2020-02-12,Habeas Corpus
45341,3:20-cv-00137-wmc                       ,wmc ,2020-02-14,,2020-04-01,550,28:1983   ,,,y,2020-02-14,Prisoner Petitions
45342,3:20-cv-00138-slc                       ,slc ,2020-02-14,,2020-07-20,864,42:0405id ,,,n,2020-02-14,Social Security
45345,3:20-cv-00139-bbc                       ,bbc ,2020-02-17,,2020-07-20,864,42:0405id ,,,n,2020-02-17,Social Security
45346,3:20-cv-00140-jdp                       ,jdp ,2020-02-17,,2020-12-01,710,29:0201fl ,,,y,2020-02-17,Labor
45347,3:20-cv-00141-jdp                       ,jdp ,2020-02-17,,2020-09-23,864,42:0405id ,,,n,2020-02-17,Social Security
45348,3:20-cv-00142-jdp                       ,jdp ,2020-02-18,,2021-01-12,550,42:1983pr ,,,y,2020-02-18,Prisoner Petitions
45349,3:20-cv-00143-jdp                       ,jdp ,2020-02-18,,2020-07-13,840,15:1125   ,,,n,2020-02-18,Property Rights
45350,3:20-cv-00144-wmc                       ,wmc ,2020-02-18,,2020-07-15,625,21:0881   ,,,n,2020-02-18,Forfeiture/Penalty 
45352,3:20-cv-00146-jdp                       ,jdp ,2020-02-18,,2020-03-11,530,28:2254   ,,,y,2020-02-18,Habeas Corpus
45351,3:20-cv-00145-jdp                       ,jdp ,2020-02-19,,2020-04-01,480,15:1692   ,,,n,2020-02-19,Other Statutes
45354,3:20-cv-00149-slc                       ,slc ,2020-02-20,,2020-05-12,370,28:1332fr ,1,2,n,2020-02-20,Personal Property
45359,3:20-cv-00150-wmc                       ,wmc ,2020-02-20,,2021-03-01,480,15:1692   ,,,n,2020-02-20,Other Statutes
45360,3:20-cv-00151-slc                       ,slc ,2020-02-20,,2020-03-11,480,15:1692   ,,,n,2020-02-20,Other Statutes
45364,3:20-cv-00152-slc                       ,slc ,2020-02-20,,2020-03-26,480,15:1692   ,,,n,2020-02-20,Other Statutes
45372,3:20-cv-00148-bbc                       ,bbc ,2020-02-20,,2021-02-23,550,42:1983pr ,,,y,2020-02-20,Prisoner Petitions
45365,3:20-cv-00153-jdp                       ,jdp ,2020-02-21,,2021-07-16,440,42:1983cv ,,,n,2020-02-21,Civil Rights
45369,3:20-cv-00155-bbc                       ,bbc ,2020-02-21,,2020-10-16,440,42:1983cv ,,,n,2020-02-21,Civil Rights
45375,3:20-cv-00158-jdp                       ,jdp ,2020-02-21,,2020-03-30,550,42:1983pr ,,,y,2020-02-21,Prisoner Petitions
45376,3:20-cv-00159-jdp                       ,jdp ,2020-02-21,,2021-08-30,550,42:1983pr ,,,y,2020-02-21,Prisoner Petitions
45378,3:20-cv-00161-jdp                       ,jdp ,2020-02-21,,2020-03-09,550,42:1983pr ,,,y,2020-02-21,Prisoner Petitions
45377,3:20-cv-00160-jdp                       ,jdp ,2020-02-24,,2021-05-10,830,35:0271   ,,,n,2020-02-24,Property Rights
45379,3:20-cv-00156-jdp                       ,jdp ,2020-02-24,,2020-03-26,462,08:1447   ,,,n,2020-02-24,Immigration
45383,3:20-cv-00163-jdp                       ,jdp ,2020-02-24,,2021-07-07,190,28:1332bc ,4,5,n,2020-02-24,Contract
45384,3:20-cv-00164-bbc                       ,bbc ,2020-02-24,,2020-05-28,530,28:2241   ,,,y,2020-02-24,Habeas Corpus
45386,3:20-cv-00165-jdp                       ,jdp ,2020-02-25,,2021-05-10,830,35:0271   ,,,n,2020-02-25,Property Rights
45387,3:20-cv-00166-jdp                       ,jdp ,2020-02-25,,2021-05-10,830,35:0271   ,,,n,2020-02-25,Property Rights
45388,3:20-cv-00167-jdp                       ,jdp ,2020-02-25,,2021-05-11,830,35:0271   ,,,n,2020-02-25,Property Rights
45389,3:20-cv-00168-wmc                       ,wmc ,2020-02-25,,2020-04-10,830,35:0271   ,,,n,2020-02-25,Property Rights
45390,3:20-cv-00169-jdp                       ,jdp ,2020-02-25,,2021-01-04,190,28:1332ds ,1,5,n,2020-02-25,Contract
45391,3:20-cv-00162-slc                       ,slc ,2020-02-25,,2020-08-05,863,42:0405wc ,,,n,2020-02-25,Social Security
45392,3:20-cv-00170-wmc                       ,wmc ,2020-02-25,,2021-09-14,190,28:1332bc ,2,2,n,2020-02-25,Contract
45393,3:20-cv-00171-wmc                       ,wmc ,2020-02-25,,2021-05-11,360,28:1332pi ,2,5,n,2020-02-25,Torts/Personal Injury
45394,3:20-cv-00172-jdp                       ,jdp ,2020-02-26,,2020-08-05,550,42:1983pr ,,,y,2020-02-26,Prisoner Petitions
45395,3:20-cv-00154-bbc                       ,bbc ,2020-02-26,,2020-11-02,864,42:0405id ,,,n,2020-02-26,Social Security
45397,3:20-cv-00173-jdp                       ,jdp ,2020-02-26,,2020-06-12,110,28:1332in ,2,2,n,2020-02-26,﻿Contract
45399,3:20-cv-00176-bbc                       ,bbc ,2020-02-26,,2020-05-19,530,28:2254   ,,,y,2020-02-26,Habeas Corpus
45398,3:20-cv-00174-bbc                       ,bbc ,2020-02-27,,2020-10-14,220,28:1345fc ,,,n,2020-02-27,Real Property
45400,3:20-cv-00177-bbc                       ,bbc ,2020-02-27,,2020-04-07,440,42:1983cv ,,,n,2020-02-27,Civil Rights
45401,3:20-cv-00178-jdp                       ,jdp ,2020-02-27,,2020-09-21,480,15:1692   ,,,n,2020-02-27,Other Statutes
45402,3:20-cv-00179-jdp                       ,jdp ,2020-02-27,,,360,28:1332pi ,3,1,n,2020-02-27,Torts/Personal Injury
45404,3:20-cv-00175-wmc                       ,wmc ,2020-02-27,,,442,28:1331ed ,,,y,2020-02-27,Civil Rights
45405,3:20-cv-00180-wmc                       ,wmc ,2020-02-27,,,550,42:1983pr ,,,y,2020-02-27,Prisoner Petitions
45406,3:20-cv-00181-wmc                       ,wmc ,2020-02-28,,2020-12-03,863,42:0405wc ,,,n,2020-02-28,Social Security
45407,3:20-cv-00182-wmc                       ,wmc ,2020-02-28,,,550,42:1983pr ,,,y,2020-02-28,Prisoner Petitions
45410,3:20-cv-00183-wmc                       ,wmc ,2020-03-02,,2020-11-12,864,42:0405id ,,,n,2020-03-02,Social Security
45411,3:20-cv-00184-wmc                       ,wmc ,2020-03-02,,2021-04-23,550,42:1983pr ,,,y,2020-03-02,Prisoner Petitions
45412,3:20-cv-00186-jdp                       ,jdp ,2020-03-02,,2020-09-30,190,28:1332oc ,1,5,n,2020-03-02,Contract
45413,3:20-cv-00185-jdp                       ,jdp ,2020-03-02,,2021-10-08,550,42:1983pr ,,,y,2020-03-02,Prisoner Petitions
45414,3:20-cv-00187-jdp                       ,jdp ,2020-03-02,2022-09-29,,550,42:1983pr ,,,n,2022-09-29,Prisoner Petitions
45414,3:20-cv-00187-jdp                       ,jdp ,2020-03-02,2022-09-29,,550,42:1983pr ,,,n,2022-09-29,Prisoner Petitions
45415,3:20-cv-00188-jdp                       ,jdp ,2020-03-02,,2021-10-15,550,42:1983pr ,,,y,2020-03-02,Prisoner Petitions
45418,3:20-cv-00157-wmc                       ,wmc ,2020-03-03,,2020-07-29,820,17:0501   ,,,y,2020-03-03,Property Rights
45419,3:20-cv-00189-wmc                       ,wmc ,2020-03-03,,2020-06-09,820,17:0501   ,,,n,2020-03-03,Property Rights
45420,3:20-cv-00190-jdp                       ,jdp ,2020-03-03,,2020-03-25,550,42:1983pr ,,,y,2020-03-03,Prisoner Petitions
45423,3:20-cv-00191-wmc                       ,wmc ,2020-03-03,,2020-06-29,480,15:1692   ,,,n,2020-03-03,Other Statutes
45424,3:20-cv-00192-wmc                       ,wmc ,2020-03-03,,2020-06-05,480,15:1692   ,,,n,2020-03-03,Other Statutes
45425,3:20-cv-00193-jdp                       ,jdp ,2020-03-03,2021-05-21,,560,28:1983   ,,,y,2021-05-21,Prisoner Petitions
45425,3:20-cv-00193-jdp                       ,jdp ,2020-03-03,2021-05-21,,560,28:1983   ,,,y,2021-05-21,Prisoner Petitions
45425,3:20-cv-00193-jdp                       ,jdp ,2020-03-03,2021-05-21,,560,28:1983   ,,,y,2021-05-21,Prisoner Petitions
45426,3:20-cv-00194-jdp                       ,jdp ,2020-03-04,2021-07-15,,560,28:1983   ,,,y,2021-07-15,Prisoner Petitions
45426,3:20-cv-00194-jdp                       ,jdp ,2020-03-04,2021-07-15,,560,28:1983   ,,,y,2021-07-15,Prisoner Petitions
45426,3:20-cv-00194-jdp                       ,jdp ,2020-03-04,2021-07-15,,560,28:1983   ,,,y,2021-07-15,Prisoner Petitions
45427,3:20-cv-00195-jdp                       ,jdp ,2020-03-04,,,365,15:2301   ,,,n,2020-03-04,Torts/Personal Injury
45430,3:20-cv-00196-wmc                       ,wmc ,2020-03-04,,2023-02-10,550,42:1983pr ,,,y,2020-03-04,Prisoner Petitions
